,metadata,ArticleID,index,last name,first name,AuthorName,clean name,confirmed name,Sex
25297,"Nielsen, Torben Heien",25772,,Nielsen, Torben Heien, Torben Heien Nielsen,Torben Heien Nielsen,Torben Heien Nielsen,Male
25298,"Lorenzoni, Guido",25774,,Lorenzoni, Guido, Guido Lorenzoni,,,
25299,"Lorenzoni, Guido",26275,,Lorenzoni, Guido, Guido Lorenzoni,,,
25300,"Doepke, Matthias",25775,,Doepke, Matthias, Matthias Doepke,Matthias Doepke,Matthias Doepke,Male
25301,"Doepke, Matthias",26030,,Doepke, Matthias, Matthias Doepke,Matthias Doepke,Matthias Doepke,Male
25302,"Doepke, Matthias",26197,,Doepke, Matthias, Matthias Doepke,Matthias Doepke,Matthias Doepke,Male
25303,"Doepke, Matthias",26200,,Doepke, Matthias, Matthias Doepke,Matthias Doepke,Matthias Doepke,Male
25304,"Kindermann, Fabian",25775,,Kindermann, Fabian, Fabian Kindermann,Fabian Kindermann,Fabian Kindermann,Male
25305,"Freyaldenhoven, Simon",25776,,Freyaldenhoven, Simon, Simon Freyaldenhoven,,,
25306,"Hansen, Christian",25776,,Hansen, Christian, Christian Hansen,Christian Hansen,Christian Hansen,Male
25307,"Hansen, Christian",26373,,Hansen, Christian, Christian Hansen,Christian Hansen,Christian Hansen,Male
25308,"Besanko, David",25777,,Besanko, David, David Besanko,David Besanko,David Besanko,Male
25309,"Kryukov, Yaroslav",25777,,Kryukov, Yaroslav, Yaroslav Kryukov,Yaroslav Kryukov,Yaroslav Kryukov,Male
25310,"Mcquade, Tim",25778,,Mcquade, Tim, Tim Mcquade,,,
25311,"Mcquade, Tim",25866,,Mcquade, Tim, Tim Mcquade,,,
25312,"Qian, Franklin",25778,,Qian, Franklin, Franklin Qian,Franklin Qian,Franklin Qian,Male
25313,"Bakker, Gerben",25779,,Bakker, Gerben, Gerben Bakker,Gerben Bakker,Gerben Bakker,Male
25314,"Woltjer, Pieter",25779,,Woltjer, Pieter, Pieter Woltjer,,,
25315,"Christelis, Dimitris",25781,,Christelis, Dimitris, Dimitris Christelis,Dimitris Christelis,Dimitris Christelis,Male
25316,"Georgarakos, Dimitris",25781,,Georgarakos, Dimitris, Dimitris Georgarakos,Dimitris Georgarakos,Dimitris Georgarakos,Male
25317,"Van Rooij, Maarten",25781,,Van Rooij, Maarten, Maarten Van Rooij,,,
25318,"Ekinci, Emre",25782,,Ekinci, Emre, Emre Ekinci,,,
25319,"Kauhanen, Antti",25782,,Kauhanen, Antti, Antti Kauhanen,Antti Kauhanen,Antti Kauhanen,Male
25320,"Flabbi, Luca",25783,,Flabbi, Luca, Luca Flabbi,,,
25321,"Macis, Mario",25783,,Macis, Mario, Mario Macis,Mario Macis,Mario Macis,Male
25322,"Macis, Mario",25817,,Macis, Mario, Mario Macis,Mario Macis,Mario Macis,Male
25323,"Macis, Mario",26340,,Macis, Mario, Mario Macis,Mario Macis,Mario Macis,Male
25324,"Moro, Andrea",25783,,Moro, Andrea, Andrea Moro,Andrea Moro,Andrea Moro,Male
25325,"Freeman, David J.",25784,,Freeman, David J., David J. Freeman,David J. Freeman,David J. Freeman,Male
25326,"Fumagalli, Elena",25785,,Fumagalli, Elena, Elena Fumagalli,Elena Fumagalli,Elena Fumagalli,Female
25327,"Fumagalli, Laura",25785,,Fumagalli, Laura, Laura Fumagalli,,,
25328,"Matthews, Steven A.",25787,,Matthews, Steven A., Steven A. Matthews,Steven A. Matthews,Steven A. Matthews,Male
25329,"Matthews, Steven A.",25787,,Matthews, Steven A., Steven A. Matthews,Steven A. Matthews,Steven A. Matthews,Male
25330,"Povel, Felix",25788,,Povel, Felix, Felix Povel,Felix Povel,Felix Povel,Male
25331,"Perroni, Carlo",25789,,Perroni, Carlo, Carlo Perroni,Carlo Perroni,Carlo Perroni,Male
25332,"Sandford, Sarah",25789,,Sandford, Sarah, Sarah Sandford,,,
25333,"Scharf, Kimberley",25789,,Scharf, Kimberley, Kimberley Scharf,Kimberley Scharf,Kimberley A. Scharf,Female
25334,"Boneva, Teodora",25790,,Boneva, Teodora, Teodora Boneva,,,
25335,"Carlana, Michela",25791,,Carlana, Michela, Michela Carlana,,,
25336,"Kuvshinov, Dmitry",25792,,Kuvshinov, Dmitry, Dmitry Kuvshinov,Dmitry Kuvshinov,Dmitry Kuvshinov,Male
25337,"Cengiz, Doruk",25795,,Cengiz, Doruk, Doruk Cengiz,Doruk Cengiz,Doruk Cengiz,Male
25338,"Lindner, Attila",25795,,Lindner, Attila, Attila Lindner,Attila Lindner,Attila Lindner,Male
25339,"Lindner, Attila",25812,,Lindner, Attila, Attila Lindner,Attila Lindner,Attila Lindner,Male
25340,"Lindner, Attila",26146,,Lindner, Attila, Attila Lindner,Attila Lindner,Attila Lindner,Male
25341,"Zipperer, Ben",25795,,Zipperer, Ben, Ben Zipperer,Ben Zipperer,Ben Zipperer,Male
25342,"Barjamovic, Gojko",25796,,Barjamovic, Gojko, Gojko Barjamovic,Gojko Barjamovic,Gojko Barjamovic,Male
25343,"Chaney, Thomas",25796,,Chaney, Thomas, Thomas Chaney,Thomas Chaney,Thomas Chaney,Male
25344,"Chaney, Thomas",25796,,Chaney, Thomas, Thomas Chaney,Thomas Chaney,Thomas Chaney,Male
25345,"Chaney, Thomas",25824,,Chaney, Thomas, Thomas Chaney,Thomas Chaney,Thomas Chaney,Male
25346,"Chaney, Thomas",25824,,Chaney, Thomas, Thomas Chaney,Thomas Chaney,Thomas Chaney,Male
25347,"Chaney, Thomas",26016,,Chaney, Thomas, Thomas Chaney,Thomas Chaney,Thomas Chaney,Male
25348,"Chaney, Thomas",26016,,Chaney, Thomas, Thomas Chaney,Thomas Chaney,Thomas Chaney,Male
25349,"Cosar, Kerem",25796,,Cosar, Kerem, Kerem Cosar,,,
25350,"Lockwood, Benjamin B.",25798,,Lockwood, Benjamin B., Benjamin B. Lockwood,Benjamin B. Lockwood,Ben Lockwood,Male
25351,"Lockwood, Benjamin B.",26196,,Lockwood, Benjamin B., Benjamin B. Lockwood,Benjamin B. Lockwood,Ben Lockwood,Male
25352,"Taubinsky, Dmitry",25798,,Taubinsky, Dmitry, Dmitry Taubinsky,Dmitry Taubinsky,Dmitry Taubinsky,Male
25353,"Mbiti, Isaac",25799,,Mbiti, Isaac, Isaac Mbiti,Isaac Mbiti,Isaac M. Mbiti,Male
25354,"Schipper, Youdi",25799,,Schipper, Youdi, Youdi Schipper,,,
25355,"Manda, Constantine",25799,,Manda, Constantine, Constantine Manda,Constantine Manda,Constantine Manda,Male
25356,"Rajani, Rakesh",25799,,Rajani, Rakesh, Rakesh Rajani,,,
25357,"Fenske, James",25801,,Fenske, James, James Fenske,James Fenske,James Fenske,Male
25358,"Fenske, James",25801,,Fenske, James, James Fenske,James Fenske,James Fenske,Male
25359,"Allen, Jason",25802,,Allen, Jason, Jason Allen,Jason Allen,Jason Allen,Male
25360,"Clark, Robert",25802,,Clark, Robert, Robert Clark,Robert Clark,Robert Clark,Male
25361,"Clark, Robert",25802,,Clark, Robert, Robert Clark,Robert Clark,Robert L. Clark,Male
25362,"Houde, Jean-Francois",25802,,Houde, Jean-Francois, Jean-Francois Houde,Jean-Francois Houde,Jean-François Houde,Male
25363,"Backus, Matthew",25803,,Backus, Matthew, Matthew Backus,,,
25364,"Blake, Thomas",25803,,Blake, Thomas, Thomas Blake,Thomas Blake,Thomas Blake,Male
25365,"Blake, Thomas",25803,,Blake, Thomas, Thomas Blake,Thomas Blake,Thomas Blake,Male
25366,"Tadelis, Steven",25803,,Tadelis, Steven, Steven Tadelis,Steven Tadelis,Steven Tadelis,Male
25367,"Tadelis, Steven",25803,,Tadelis, Steven, Steven Tadelis,Steven Tadelis,Steven Tadelis,Male
25368,"Bond, Timothy N.",25804,,Bond, Timothy N., Timothy N. Bond,,,
25369,"Monras, Joan",25806,,Monras, Joan, Joan Monras,,,
25370,"Frankel, Alex",25807,,Frankel, Alex, Alex Frankel,Alex Frankel,Alex Frankel,Male
25371,"Garcia-Marin, Alvaro",25808,,Garcia-Marin, Alvaro, Alvaro Garcia-Marin,Alvaro Garcia-Marin,Alvaro Garcia-Marin,Male
25372,"Gillen, Ben",25809,,Gillen, Ben, Ben Gillen,Ben Gillen,Ben Gillen,Male
25373,"Karadja, Mounir",25810,,Karadja, Mounir, Mounir Karadja,,,
25374,"Prawitz, Erik",25810,,Prawitz, Erik, Erik Prawitz,Erik Prawitz,Erik Prawitz,Male
25375,"Harasztosi, Peter",25812,,Harasztosi, Peter, Peter Harasztosi,,,
25376,"Dizon-Ross, Rebecca",25813,,Dizon-Ross, Rebecca, Rebecca Dizon-Ross,,,
25377,"Kasy, Maximilian",25814,,Kasy, Maximilian, Maximilian Kasy,Maximilian Kasy,Maximilian Kasy,Male
25378,"Li, Huiyu",25815,,Li, Huiyu, Huiyu Li,Huiyu Li,Huiyu Li,Female
25379,"Elias, Julio J.",25817,,Elias, Julio J., Julio J. Elias,Julio J. Elias,Julio J. Elias,Male
25380,"Elias, Julio J.",26340,,Elias, Julio J., Julio J. Elias,Julio J. Elias,Julio J. Elias,Male
25381,"Lacetera, Nicola",25817,,Lacetera, Nicola, Nicola Lacetera,Nicola Lacetera,Nicola Lacetera,Male
25382,"Lacetera, Nicola",26340,,Lacetera, Nicola, Nicola Lacetera,Nicola Lacetera,Nicola Lacetera,Male
25383,"Fons-Rosen, Christian",25818,,Fons-Rosen, Christian, Christian Fons-Rosen,Christian Fons-Rosen,Christian Fons-Rosen,Male
25384,"Bilicka, Katarzyna Anna",25819,,Bilicka, Katarzyna Anna, Katarzyna Anna Bilicka,,,
25385,"Frechette, Guillaume R.",25820,,Frechette, Guillaume R., Guillaume R. Frechette,Guillaume R. Frechette,Guillaume R. Frechette,Male
25386,"Frechette, Guillaume R.",26035,,Frechette, Guillaume R., Guillaume R. Frechette,Guillaume R. Frechette,Guillaume R. Frechette,Male
25387,"Salz, Tobias",25820,,Salz, Tobias, Tobias Salz,,,
25388,"Armona, Luis",25822,,Armona, Luis, Luis Armona,,,
25389,"Muller, Paul",25823,,Muller, Paul, Paul Muller,,,
25390,"Combes, Pierre-Philippe",25827,,Combes, Pierre-Philippe, Pierre-Philippe Combes,Pierre-Philippe Combes,Pierre-Philippe Combes,Male
25391,"Maestri, Lucas",25828,,Maestri, Lucas, Lucas Maestri,,,
25392,"Jarosch, Gregor",25829,,Jarosch, Gregor, Gregor Jarosch,Gregor Jarosch,Gregor Jarosch,Male
25393,"Pilossoph, Laura",25829,,Pilossoph, Laura, Laura Pilossoph,,,
25394,"Jullien, Bruno",25830,,Jullien, Bruno, Bruno Jullien,Bruno Jullien,Bruno Jullien,Male
25395,"Pavan, Alessandro",25830,,Pavan, Alessandro, Alessandro Pavan,Alessandro Pavan,Alessandro Pavan,Male
25396,"Pavan, Alessandro",26360,,Pavan, Alessandro, Alessandro Pavan,Alessandro Pavan,Alessandro Pavan,Male
25397,"Schmutz, Benoit",25833,,Schmutz, Benoit, Benoit Schmutz,Benoit Schmutz,Benoit Schmutz,Male
25398,"Sidibe, Modibo",25833,,Sidibe, Modibo, Modibo Sidibe,,,
25399,"Taddy, Matt",25834,,Taddy, Matt, Matt Taddy,,,
25400,"Da Mata, Daniel",25835,,Da Mata, Daniel, Daniel Da Mata,Daniel Da Mata,Daniel Da Mata,Male
25401,"Santos, Marcelo",25835,,Santos, Marcelo, Marcelo Santos,,,
25402,"Cettolin, Elena",25836,,Cettolin, Elena, Elena Cettolin,Elena Cettolin,Elena Cettolin,Female
25403,"Hyytinen, Ari",25837,,Hyytinen, Ari, Ari Hyytinen,Ari Hyytinen,Ari Hyytinen,Male
25404,"Steen, Frode",25837,,Steen, Frode, Frode Steen,Frode Steen,Frode Steen,Male
25405,"Toivanen, Otto",25837,,Toivanen, Otto, Otto Toivanen,,,
25406,"Santos, Cezar",25838,,Santos, Cezar, Cezar Santos,Cezar Santos,Cezar Santos,Male
25407,"Santos, Cezar",26356,,Santos, Cezar, Cezar Santos,Cezar Santos,Cezar Santos,Male
25408,"Tertilt, Michele",25838,,Tertilt, Michele, Michele Tertilt,Michele Tertilt,Michèle Tertilt,Female
25409,"Tertilt, Michele",26356,,Tertilt, Michele, Michele Tertilt,Michele Tertilt,Michèle Tertilt,Female
25410,"Abeler, Johannes",25839,,Abeler, Johannes, Johannes Abeler,Johannes Abeler,Johannes Abeler,Male
25411,"Nosenzo, Daniele",25839,,Nosenzo, Daniele, Daniele Nosenzo,Daniele Nosenzo,Daniele Nosenzo,Male
25412,"Hosseini, Roozbeh",25841,,Hosseini, Roozbeh, Roozbeh Hosseini,Roozbeh Hosseini,Roozbeh Hosseini,Male
25413,"Andreou, E.",25842,,Andreou, E., E. Andreou,E. Andreou,Elena Andreou,Female
25414,"Gagliardini, P.",25842,,Gagliardini, P., P. Gagliardini,P. Gagliardini,Patrick Gagliardini,Male
25415,"Ghysels, E.",25842,,Ghysels, E., E. Ghysels,E. Ghysels,Eric Ghysels,Male
25416,"Rubin, M.",25842,,Rubin, M., M. Rubin,,,
25417,"Chen, Yi-Chun",25844,,Chen, Yi-Chun, Yi-Chun Chen,Yi-Chun Chen,Yi-Chun Chen,Male
25418,"He, Wei",25844,,He, Wei, Wei He,,,
25419,"Sun, Yeneng",25844,,Sun, Yeneng, Yeneng Sun,,,
25420,"Kleiner, Andreas",25845,,Kleiner, Andreas, Andreas Kleiner,Andreas Kleiner,Andreas Kleiner,Male
25421,"Kleiner, Andreas",26310,,Kleiner, Andreas, Andreas Kleiner,Andreas Kleiner,Andreas Kleiner,Male
25422,"Manelli, Alejandro",25845,,Manelli, Alejandro, Alejandro Manelli,Alejandro Manelli,Alejandro Manelli,Male
25423,"Molinari, Francesca",25846,,Molinari, Francesca, Francesca Molinari,Francesca Molinari,Francesca Molinari,Female
25424,"Albornoz, Facundo",25847,,Albornoz, Facundo, Facundo Albornoz,Facundo Albornoz,Facundo Albornoz,Male
25425,"Kim, Jinill",25848,,Kim, Jinill, Jinill Kim,,,
25426,"Linde, Jesper",25848,,Linde, Jesper, Jesper Linde,,,
25427,"Eso, Peter",25849,,Eso, Peter, Peter Eso,,,
25428,"Fluckiger, Matthias",25850,,Fluckiger, Matthias, Matthias Fluckiger,,,
25429,"Ludwig, Markus",25850,,Ludwig, Markus, Markus Ludwig,,,
25430,"Onder, Ali Sina",25850,,Onder, Ali Sina, Ali Sina Onder,Ali Sina Onder,Ali Sina Onder,Male
25431,"James, Jonathan",25851,,James, Jonathan, Jonathan James,Jonathan James,Jonathan G. James,Male
25432,"James, Jonathan",25851,,James, Jonathan, Jonathan James,Jonathan James,Jonathan James,Male
25433,"Gallice, Andrea",25852,,Gallice, Andrea, Andrea Gallice,Andrea Gallice,Andrea Gallice,Male
25434,"Monzon, Ignacio",25852,,Monzon, Ignacio, Ignacio Monzon,,,
25435,"Iacopetta, Maurizio",25853,,Iacopetta, Maurizio, Maurizio Iacopetta,,,
25436,"Snell, Andy",25854,,Snell, Andy, Andy Snell,Andy Snell,Andy Snell,Male
25437,"Phillips, David C.",25855,,Phillips, David C., David C. Phillips,David C. Phillips,David C. Phillips,Male
25438,"Ganong, Peter",25856,,Ganong, Peter, Peter Ganong,,,
25439,"Noel, Pascal",25856,,Noel, Pascal, Pascal Noel,,,
25440,"Cerreia-Vioglio, Simone",25857,,Cerreia-Vioglio, Simone, Simone Cerreia-Vioglio,Simone Cerreia-Vioglio,Simone Cerreia-Vioglio,Male
25441,"Riella, Gil",25857,,Riella, Gil, Gil Riella,Gil Riella,Gil Riella,Male
25442,"Riella, Gil",25927,,Riella, Gil, Gil Riella,Gil Riella,Gil Riella,Male
25443,"Lin, Tse-Chun",25858,,Lin, Tse-Chun, Tse-Chun Lin,,,
25444,"Liu, Qi",25858,,Liu, Qi, Qi Liu,,,
25445,"Sun, Bo",25858,,Sun, Bo, Bo Sun,,,
25446,"Yang, Li",25859,,Yang, Li, Li Yang,,,
25447,"Singleton, John D.",25862,,Singleton, John D., John D. Singleton,,,
25448,"Kostol, Andreas",25863,,Kostol, Andreas, Andreas Kostol,Andreas Kostol,Andreas Kostol,Male
25449,"Setzler, Bradley",25863,,Setzler, Bradley, Bradley Setzler,Bradley Setzler,Bradley Setzler,Male
25450,"Blouin, Arthur",25865,,Blouin, Arthur, Arthur Blouin,Arthur Blouin,Arthur Blouin,Male
25451,"Blouin, Arthur",25919,,Blouin, Arthur, Arthur Blouin,Arthur Blouin,Arthur Blouin,Male
25452,"Mukand, Sharun W.",25865,,Mukand, Sharun W., Sharun W. Mukand,,,
25453,"Dicks, David L.",25867,,Dicks, David L., David L. Dicks,David L. Dicks,David L. Dicks,Male
25454,"Fulghieri, Paolo",25867,,Fulghieri, Paolo, Paolo Fulghieri,,,
25455,"Dur, Umut Mert",25868,,Dur, Umut Mert, Umut Mert Dur,,,
25456,"Fruehwirth, Jane Cooley",25869,,Fruehwirth, Jane Cooley, Jane Cooley Fruehwirth,Jane Cooley Fruehwirth,Jane Cooley Fruehwirth,Male
25457,"Iyer, Sriya",25869,,Iyer, Sriya, Sriya Iyer,,,
25458,"Zhang, Anwen",25869,,Zhang, Anwen, Anwen Zhang,Anwen Zhang,Anwen Zhang,Male
25459,"Rauh, Joshua",25871,,Rauh, Joshua, Joshua Rauh,Joshua Rauh,Joshua D. Rauh,Male
25460,"Rauh, Joshua",25871,,Rauh, Joshua, Joshua Rauh,Joshua Rauh,Joshua Rauh,Male
25461,"Proto, Eugenio",25873,,Proto, Eugenio, Eugenio Proto,Eugenio Proto,Eugenio Proto,Male
25462,"Proto, Eugenio",26224,,Proto, Eugenio, Eugenio Proto,Eugenio Proto,Eugenio Proto,Male
25463,"Rustichini, Aldo",25873,,Rustichini, Aldo, Aldo Rustichini,Aldo Rustichini,Aldo Rustichini,Male
25464,"Sofianos, Andis",25873,,Sofianos, Andis, Andis Sofianos,Andis Sofianos,Andis Sofianos,Male
25465,"Nordhaus, William",25876,,Nordhaus, William, William Nordhaus,William Nordhaus,William D. Nordhaus,Male
25466,"Nordhaus, William",25876,,Nordhaus, William, William Nordhaus,William Nordhaus,William Nordhaus,Male
25467,"Nordhaus, William",25877,,Nordhaus, William, William Nordhaus,William Nordhaus,William D. Nordhaus,Male
25468,"Nordhaus, William",25877,,Nordhaus, William, William Nordhaus,William Nordhaus,William Nordhaus,Male
25469,"Manuelli, Rodolfo",25878,,Manuelli, Rodolfo, Rodolfo Manuelli,Rodolfo Manuelli,Rodolfo E. Manuelli,Male
25470,"Peralta-Alva, Adrian",25878,,Peralta-Alva, Adrian, Adrian Peralta-Alva,Adrian Peralta-Alva,Adrian Peralta-Alva,Male
25471,"Alstadsaeter, Annette",25879,,Alstadsaeter, Annette, Annette Alstadsaeter,Annette Alstadsaeter,Annette Alstadsaeter,Female
25472,"Huber, Kilian",25880,,Huber, Kilian, Kilian Huber,,,
25473,"Huber, Kilian",25960,,Huber, Kilian, Kilian Huber,,,
25474,"De Groote, Olivier",25881,,De Groote, Olivier, Olivier De Groote,,,
25475,"Verboven, Frank",25881,,Verboven, Frank, Frank Verboven,Frank Verboven,Frank Verboven,Male
25476,"Demarzo, Peter M.",25882,,Demarzo, Peter M., Peter M. Demarzo,,,
25477,"Faber, Benjamin",25884,,Faber, Benjamin, Benjamin Faber,Benjamin Faber,Benjamin Faber,Male
25478,"Faber, Benjamin",26001,,Faber, Benjamin, Benjamin Faber,Benjamin Faber,Benjamin Faber,Male
25479,"Aytimur, R. Emre",25888,,Aytimur, R. Emre, R. Emre Aytimur,,,
25480,"Bruns, Christian",25888,,Bruns, Christian, Christian Bruns,Christian Bruns,Christian Bruns,Male
25481,"Benshaul-Tolonen, Anja",25889,,Benshaul-Tolonen, Anja, Anja Benshaul-Tolonen,Anja Benshaul-Tolonen,Anja Benshaul-Tolonen,Female
25482,"Cagala, Tobias",25890,,Cagala, Tobias, Tobias Cagala,,,
25483,"Glogowsky, Ulrich",25890,,Glogowsky, Ulrich, Ulrich Glogowsky,,,
25484,"Rincke, Johannes",25890,,Rincke, Johannes, Johannes Rincke,,,
25485,"Daudin, Guillaume",25891,,Daudin, Guillaume, Guillaume Daudin,Guillaume Daudin,Guillaume Daudin,Male
25486,"Franck, Raphael",25891,,Franck, Raphael, Raphael Franck,Raphael Franck,Raphael Franck,Male
25487,"Ignacio Garcia-Perez, J.",25892,,Ignacio Garcia-Perez, J., J. Ignacio Garcia-Perez,,,
25488,"Marinescu, Ioana",25892,,Marinescu, Ioana, Ioana Marinescu,,,
25489,"Vall Castello, Judit",25892,,Vall Castello, Judit, Judit Vall Castello,,,
25490,"Gersbach, Hans",25893,,Gersbach, Hans, Hans Gersbach,Hans Gersbach,Hans Gersbach,Male
25491,"Gersbach, Hans",28792,,Gersbach, Hans, Hans Gersbach,Hans Gersbach,Hans Gersbach,Male
25492,"Schetter, Ulrich",25893,,Schetter, Ulrich, Ulrich Schetter,,,
25493,"Schneider, Maik T.",25893,,Schneider, Maik T., Maik T. Schneider,,,
25494,"Halliday, Timothy J.",25894,,Halliday, Timothy J., Timothy J. Halliday,,,
25495,"Lynham, John",25894,,Lynham, John, John Lynham,,,
25496,"De Paula, Aureo",25894,,De Paula, Aureo, Aureo De Paula,Aureo De Paula,Aureo De Paula,Male
25497,"De Paula, Aureo",26044,,De Paula, Aureo, Aureo De Paula,Aureo De Paula,Aureo De Paula,Male
25498,"Harrison, Teresa D.",25895,,Harrison, Teresa D., Teresa D. Harrison,,,
25499,"Rey-Biel, Pedro",25896,,Rey-Biel, Pedro, Pedro Rey-Biel,,,
25500,"Nygard, Odd E.",25897,,Nygard, Odd E., Odd E. Nygard,,,
25501,"Thoresen, Thor O.",25897,,Thoresen, Thor O., Thor O. Thoresen,,,
25502,"Saran, Rene",25898,,Saran, Rene, Rene Saran,,,
25503,"Saran, Rene",25908,,Saran, Rene, Rene Saran,,,
25504,"Tumennasan, Norovsambuu",25898,,Tumennasan, Norovsambuu, Norovsambuu Tumennasan,,,
25505,"Augenblick, Ned",25900,,Augenblick, Ned, Ned Augenblick,Ned Augenblick,Ned Augenblick,Male
25506,"Benyishay, Ariel",25901,,Benyishay, Ariel, Ariel Benyishay,Ariel Benyishay,Ariel Benyishay,Male
25507,"Mobarak, A. Mushfiq",25901,,Mobarak, A. Mushfiq, A. Mushfiq Mobarak,A. Mushfiq Mobarak,A. Mushfiq Mobarak,Male
25508,"Thomas, Caroline",25902,,Thomas, Caroline, Caroline Thomas,Caroline Thomas,Caroline Thomas,Female
25509,"Bjorkegren, Daniel",25903,,Bjorkegren, Daniel, Daniel Bjorkegren,Daniel Bjorkegren,Daniel Bjorkegren,Male
25510,"Leahy, John",25904,,Leahy, John, John Leahy,John Leahy,John Leahy,Male
25511,"Leahy, John",25904,,Leahy, John, John Leahy,John Leahy,John V. Leahy,Male
25512,"Ma, Xinwei",25905,,Ma, Xinwei, Xinwei Ma,,,
25513,"Kim, Soojin",25906,,Kim, Soojin, Soojin Kim,,,
25514,"Krueger, Dirk",25906,,Krueger, Dirk, Dirk Krueger,Dirk Krueger,Dirk Krueger,Male
25515,"D'Acunto, Francesco",25907,,D'Acunto, Francesco, Francesco D'Acunto,Francesco D'Acunto,Francesco D'Acunto,Male
25516,"Prokopczuk, Marcel",25907,,Prokopczuk, Marcel, Marcel Prokopczuk,,,
25517,"De Clippel, Geoffroy",25908,,De Clippel, Geoffroy, Geoffroy De Clippel,Geoffroy De Clippel,Geoffroy De Clippel,Male
25518,"Draca, Mirk",25909,,Draca, Mirk, Mirk Draca,,,
25519,"Koutmeridis, Theodore",25909,,Koutmeridis, Theodore, Theodore Koutmeridis,,,
25520,"Michaillat, Pascal",25911,,Michaillat, Pascal, Pascal Michaillat,Pascal Michaillat,Pascal Michaillat,Male
25521,"Rossi, Pauline",25912,,Rossi, Pauline, Pauline Rossi,,,
25522,"Young, Alwyn",25913,,Young, Alwyn, Alwyn Young,Alwyn Young,Alwyn Young,Male
25523,"Bergquist, Lauren Falcao",25917,,Bergquist, Lauren Falcao, Lauren Falcao Bergquist,,,
25524,"Rogerson, Richard",25922,,Rogerson, Richard, Richard Rogerson,Richard Rogerson,Richard Rogerson,Male
25525,"Rogerson, Richard",25922,,Rogerson, Richard, Richard Rogerson,Richard Rogerson,Richard Rogerson,Male
25526,"Rogerson, Richard",26129,,Rogerson, Richard, Richard Rogerson,Richard Rogerson,Richard Rogerson,Male
25527,"Rogerson, Richard",26129,,Rogerson, Richard, Richard Rogerson,Richard Rogerson,Richard Rogerson,Male
25528,"Wallenius, Johanna",25922,,Wallenius, Johanna, Johanna Wallenius,Johanna Wallenius,Johanna Wallenius,Female
25529,"Lamadon, Thibaut",25923,,Lamadon, Thibaut, Thibaut Lamadon,,,
25530,"Manresa, Elena",25923,,Manresa, Elena, Elena Manresa,Elena Manresa,Elena Manresa,Female
25531,"Caliendo, Lorenzo",25924,,Caliendo, Lorenzo, Lorenzo Caliendo,Lorenzo Caliendo,Lorenzo Caliendo,Male
25532,"Dvorkin, Maximiliano",25924,,Dvorkin, Maximiliano, Maximiliano Dvorkin,,,
25533,"Parro, Fernando",25924,,Parro, Fernando, Fernando Parro,Fernando Parro,Fernando Parro,Male
25534,"Bastianello, Lorenzo",25925,,Bastianello, Lorenzo, Lorenzo Bastianello,,,
25535,"Licalzi, Marco",25925,,Licalzi, Marco, Marco Licalzi,,,
25536,"Baldwin, Elizabeth",25926,,Baldwin, Elizabeth, Elizabeth Baldwin,Elizabeth Baldwin,Elizabeth Baldwin,Female
25537,"Hara, Kazuhiro",25927,,Hara, Kazuhiro, Kazuhiro Hara,,,
25538,"Braun, R. Anton",25928,,Braun, R. Anton, R. Anton Braun,R. Anton Braun,R. Anton Braun,Male
25539,"Kopecky, Karen A.",25928,,Kopecky, Karen A., Karen A. Kopecky,Karen A. Kopecky,Karen A. Kopecky,Female
25540,"Koreshkova, Tatyana",25928,,Koreshkova, Tatyana, Tatyana Koreshkova,Tatyana Koreshkova,Tatyana Koreshkova,Female
25541,"Allen, Roy",25929,,Allen, Roy, Roy Allen,,,
25542,"Kock, Anders Bredahl",25930,,Kock, Anders Bredahl, Anders Bredahl Kock,Anders Bredahl Kock,Anders Bredahl Kock,Male
25543,"Preinerstorfer, David",25930,,Preinerstorfer, David, David Preinerstorfer,David Preinerstorfer,David Preinerstorfer,Male
25544,"Jarmin, Ron",25932,,Jarmin, Ron, Ron Jarmin,Ron Jarmin,Ron Jarmin,Male
25545,"Patnaik, Megha",25932,,Patnaik, Megha, Megha Patnaik,,,
25546,"Hackmann, Martin B.",25933,,Hackmann, Martin B., Martin B. Hackmann,Martin B. Hackmann,Martin B. Hackmann,Male
25547,"Hackmann, Martin B.",25933,,Hackmann, Martin B., Martin B. Hackmann,Martin B. Hackmann,Martin B. Hackmann,Male
25548,"Schoefer, Benjamin",25934,,Schoefer, Benjamin, Benjamin Schoefer,Benjamin Schoefer,Benjamin Schoefer,Male
25549,"Seim, David",25934,,Seim, David, David Seim,David Seim,David Seim,Male
25550,"Pascali, Luigi",25935,,Pascali, Luigi, Luigi Pascali,,,
25551,"Pascali, Luigi",26210,,Pascali, Luigi, Luigi Pascali,,,
25552,"Bonomolo, Paolo",25936,,Bonomolo, Paolo, Paolo Bonomolo,,,
25553,"Lopes, Hedibert F.",25936,,Lopes, Hedibert F., Hedibert F. Lopes,Hedibert F. Lopes,Hedibert F. Lopes,Male
25554,"Tombe, Trevor",25937,,Tombe, Trevor, Trevor Tombe,,,
25555,"Zhu, Xiaodong",25937,,Zhu, Xiaodong, Xiaodong Zhu,Xiaodong Zhu,Xiaodong Zhu,Male
25556,"Baumeister, Christiane",25938,,Baumeister, Christiane, Christiane Baumeister,Christiane Baumeister,Christiane Baumeister,Female
