,0,AuthorID
13336,"REUBENS, EP",22955
13337,"DARBY, MR",22956
13338,"Wang, F",22957
13339,"Black, J",22958
13340,"Ziliak, JP",22959
13341,"van Winden, F",22960
13342,"Rubinfeld, DL",22961
13343,"Zulehner, Christine",22962
13344,"BARRON, JM",22963
13345,"Palfrey, Thomas R.",22964
13346,"Blumenthal, MS",22965
13347,"Engel, C",22966
13348,"Cumby, RE",22967
13349,"Taneva, Ina",22968
13350,"ZETTERBERG, J",22969
13351,"Moser, Christian",22970
13352,"BERRY, S",22971
13353,"KARAGEORGAS, D",22972
13354,"Knowles, Isaac",22973
13355,"KOFORD, KJ",22974
13356,"Zilibotti, F",22975
13357,"Giorcelli, Michela",22976
13358,"THAYER, MA",22977
13359,"Giannone, Domenico",22978
13360,"MUND, VA",22979
13361,"Macmillen, M",22980
13362,"SEVCIK, G",22981
13363,"LORIE, HR",22982
13364,"Ruist, Erik",22983
13365,"CAVES, RE",22984
13366,"Case, KE",22985
13367,"ESTEY, MS",22986
13368,"Kane, TJ",22987
13369,"PARRISH, JB",22988
13370,"Jaffy, Florence",22989
13371,"Koopmans, Tjalling C.",22990
13372,"Ham, John C.",22991
13373,"OHYAMA, M",22992
13374,"WALGREEN, J",22993
13375,"Mason, PL",22994
13376,"SVEIKAUSKAS, L",22995
13377,"BAER, W",22996
13378,"Biscourp, Pierre",22997
13379,"Raja, Ali",22998
13380,"Dovis, Alessandro",22999
13381,"BERANEK, W",23000
13382,"Azoulay, Pierre",23001
13383,"Samano, Mario",23002
13384,"DAMICO, TF",23003
13385,"AARON, HJ",23004
13386,"CARTER, CA",23005
13387,"Fulghieri, Paolo",23006
13388,"Johnson, Stephanie",23007
13389,"Shogren, JF",23008
13390,"Frick, Mira",23009
13391,"GOODE, RB",23010
13392,"Sims, Christopher A.",23011
13393,"Ramaswami, V. K.",23012
13394,"Kaizzi, Kayuki C.",23013
13395,"Bulow, Jeremy",23014
13396,"Jia, Yuanyuan",23015
13397,"Cardell, NS",23016
13398,"Campbell, Colin D.",23017
13399,"GREGG, P",23018
13400,"Pill, H",23019
13401,"Clarida, R",23020
13402,"Stott, D",23021
13403,"MADDALA, GS",23022
13404,"Finkelstein, A",23023
13405,"Dearden, Lorraine",23024
13406,"Robin, W",23025
13407,"Grossman, M",23026
13408,"Ludwig, J",23027
13409,"SADOULET, E",23028
13410,"Dennis, Richard",23029
13411,"LEVINE, M",23030
13412,"Davis, E. Philip",23031
13413,"Carlsson, F",23032
13414,"PETERS, HE",23033
13415,"Dickert-Conlin, S",23034
13416,"Tsou, Stanley S.",23035
13417,"Egert, Balazs",23036
13418,"Molitor, David",23037
13419,"Teso, Edoardo",23038
13420,"GRAUER, RR",23039
13421,"DHANJI, F",23040
13422,"de Janvry, A",23041
13423,"Seidmann, Daniel J.",23042
13424,"Sorensen, Erik O.",23043
13425,"Souza-Rodrigues, Eduardo",23044
13426,"Spaenjers, Christophe",23045
13427,"Lavecchia, Adam M.",23046
13428,"Javorcik, Beata",23047
13429,"Carlin, W",23048
13430,"COHEN, BJ",23049
13431,"FLAHERTY, MT",23050
13432,"Chassang, Sylvain",23051
13433,"EARLEY, JS",23052
13434,"Hansen, Christian",23053
13435,"Morgenstern, Oskar",23054
13436,"Song, Dongho",23055
13437,"Knight, Melvin M.",23056
13438,"Aygun, Orhan",23057
13439,"Breuer, JB",23058
13440,"Salant, SW",23059
13441,"Saravia, Diego",23060
13442,"Sylos-Labini, Mauro",23061
13443,"Manuelli, Rodolfo",23062
13444,"McCormick, B",23063
13445,"YANG, CY",23064
13446,"ELLMAN, MJ",23065
13447,"LINDAHL, ML",23066
13448,"Daniel, Arnold",23067
13449,"Schanzenbach, Diane Whitmore",23068
13450,"Christensen, Jens H. E.",23069
13451,"MASSON, PR",23070
13452,"Agesa, RU",23071
13453,"Chen, Stacey H.",23072
13454,"LAMBERT, PJ",23073
13455,"HATTA, T",23074
13456,"Friedman, John N.",23075
13457,"Kleiner, Morris M.",23076
13458,"PURSELL, G",23077
13459,"Bernhardt, Dan",23078
13460,"LIEBHAFSKY, HH",23079
13461,"ETHIER, WJ",23080
13462,"FARRELL, MJ",23081
13463,"Hagen, Everett E.",23082
13464,"Friedman, Milton",23083
13465,"WARNER, JC",23084
13466,"Barwell, Richard D.",23085
13467,"Sandas, P",23086
13468,"Gill, David",23087
13469,"Willis, RJ",23088
13470,"WILCOX, SP",23089
13471,"Hurst, E",23090
13472,"Yan, Ping",23091
13473,"Fussell, G. E.",23092
13474,"Woolley, Herbert B.",23093
13475,"CHEN, C",23094
13476,"GRIESON, RE",23095
13477,"Green, A. Romney",23096
13478,"Suits, Daniel B.",23097
13479,"ROLPH, ER",23098
13480,"Goldner, William",23099
13481,"BARR, N",23100
13482,"Goldenberg, Leon",23101
13483,"BARNEA, A",23102
13484,"SINN, S",23103
13485,"Gradstein, Mark",23104
13486,"BREUSCH, TS",23105
13487,"MELMAN, S",23106
13488,"Marshall, Guillermo",23107
13489,"Labonne, Julien",23108
13490,"COPELAND, MA",23109
13491,"Bulte, Erwin",23110
13492,"Patterson, Gardner",23111
13493,"Fitzpatrick, Anne",23112
13494,"Malcomson, JM",23113
13495,"BARLOW, R",23114
13496,"Devereux, Michael B.",23115
13497,"PESARAN, MH",23116
13498,"Michaels, Guy",23117
13499,"Erceg, CJ",23118
13500,"Alencar, Leonardo S.",23119
13501,"Guren, Adam M.",23120
13502,"SIEGFRIED, JJ",23121
13503,"NORTON, V",23122
13504,"Padro i Miquel, Gerard",23123
13505,"Danieli, Oren",23124
13506,"BRUNELLO, G",23125
13507,"Bogart, Dan",23126
13508,"KORNAI, J",23127
13509,"Bjorklund, A",23128
13510,"Gerking, S",23129
13511,"HARRIS, SE",23130
13512,"MOORE, GH",23131
13513,"Chytilova, Julie",23132
13514,"Yilmaz, Bilge",23133
13515,"BEAULIEU, JJ",23134
13516,"Banks, J",23135
13517,"WAN, H",23136
13518,"Miquel, Gerard Padro, I",23137
13519,"Perez-Arce, Francisco",23138
13520,"Martin, Gregory J.",23139
13521,"Gierlinger, Johannes",23140
13522,"PIETTE, MJ",23141
13523,"Park, In-Uck",23142
13524,"Zhang, Jun",23143
13525,"Phillips, OR",23144
13526,"Chapman, DA",23145
13527,"Hines, L. Gregory",23146
13528,"Ginzberg, Eli",23147
13529,"Debreu, Gerard",23148
13530,"Anderson, Lisa R.",23149
13531,"Rablen, Matthew D.",23150
13532,"KATZ, DA",23151
13533,"Critchley, F",23152
13534,"Mcquade, Timothy J.",23153
13535,"LAWRENCE, RZ",23154
13536,"Calvo-Armengol, Antoni",23155
13537,"Walstad, WB",23156
13538,"ISAAC, JE",23157
13539,"CORBIN, DA",23158
13540,"BRESNAHAN, TF",23159
13541,"Ng, YK",23160
13542,"Warrinnier, Nele",23161
13543,"DAVIDSON, C",23162
13544,"Crowley, Luke",23163
13545,"Williamson, Harold F.",23164
13546,"Chen, Yongmin",23165
13547,"THOMPSON, GE",23166
13548,"Bobenrieth, JRA",23167
13549,"DAVIS, LE",23168
13550,"von Szeliski, Victor S.",23169
13551,"Broude, Henry W.",23170
13552,"Ilut, Cosmin",23171
13553,"STEUER, MD",23172
13554,"Lilja, Jannie",23173
13555,"Ma, Guangrong",23174
13556,"Ribar, DC",23175
13557,"Marcet, Albert",23176
13558,"LITTLECHILD, SC",23177
13559,"Vahey, Shaun P.",23178
13560,"Rosa, R. V.",23179
13561,"LINDSEY, DE",23180
13562,"MANCHESTER, J",23181
13563,"Juhasz, Reka",23182
13564,"Wilson, F",23183
13565,"DAVIS, JR",23184
13566,"Zaragoza-Watkins, Matthew",23185
13567,"Yoong, Joanne",23186
13568,"Black, SE",23187
13569,"BRECHLING, FPR",23188
13570,"Fischer, Stanley",23189
13571,"MILLWARD, N",23190
13572,"Palmer, Gladys L.",23191
13573,"Remer, C. F.",23192
13574,"KOCHAR, A",23193
13575,"Ballaine, Wesley C.",23194
13576,"Hawkins, David",23195
13577,"ZELIZER, VA",23196
13578,"Hokayem, Charles M.",23197
13579,"Yao, SL",23198
13580,"Pabilonia, Sabrina Wulff",23199
13581,"Egan, Mark",23200
13582,"Wieland, Johannes",23201
13583,"CASSON, M",23202
13584,"STERLING, A",23203
13585,"Salmon, Timothy C.",23204
13586,"Thesmar, D",23205
13587,"Heaton, J",23206
13588,"STARMER, C",23207
13589,"MALKIEL, BG",23208
13590,"Pedroni, Marcelo",23209
13591,"Weaver, Robert C.",23210
13592,"Griffith, R",23211
13593,"VATTER, HG",23212
13594,"Bahel, Eric",23213
13595,"Lovo, Stefano",23214
13596,"Lau, MI",23215
13597,"WONG, S",23216
13598,"FROMM, G",23217
13599,"Lensink, R",23218
13600,"CARSON, RT",23219
13601,"WILSON, GW",23220
13602,"HAMMOND, CJ",23221
13603,"DERNBURG, T",23222
13604,"Dustmann, Christian",23223
13605,"TOPEL, R",23224
13606,"GIBBONS, R",23225
13607,"JORDAN, JS",23226
13608,"Clark, William C.",23227
13609,"ZAX, JS",23228
13610,"Kasa, Kenneth",23229
13611,"GHATAK, S",23230
13612,"Reed, H",23231
13613,"MOKYR, J",23232
13614,"Henderson, Alexander",23233
13615,"Palmer, William B.",23234
13616,"Ranciere, Romain",23235
13617,"Viswanathan, S.",23236
13618,"O'Neill, J",23237
13619,"Groves, Harold M.",23238
13620,"Sulaiman, Munshi",23239
13621,"DEVLETOGLOU, EA",23240
13622,"Kueng, Lorenz",23241
13623,"Jacho-Chavez, David T.",23242
13624,"CHIZMAR, JF",23243
13625,"ATTIYEH, R",23244
13626,"Caine, S.",23245
13627,"De Philippis, Marta",23246
13628,"Stephens, Melvin, Jr.",23247
13629,"Forth, John",23248
13630,"Devereux, Paul J.",23249
13631,"HARKNESS, J",23250
13632,"DUNKELBERG, WC",23251
13633,"HOWREY, EP",23252
13634,"BRUNO, M",23253
13635,"Blake, Thomas",23254
13636,"Leskovec, Jure",23255
13637,"LINDSAY, CM",23256
13638,"GEMMILL, G",23257
13639,"Vakis, Renos",23258
13640,"Luca, Michael",23259
13641,"KWON, MJ",23260
13642,"Zheng, Xinghua",23261
13643,"AOKI, R",23262
13644,"KOSTERS, MH",23263
13645,"BRADY, EA",23264
13646,"LABARGE, RA",23265
13647,"Harkness, Susan",23266
13648,"Arifovic, Jasmina",23267
13649,"Fisher, Walter D.",23268
13650,"HARRIS, AL",23269
13651,"WACHTEL, HM",23270
13652,"DOBB, M",23271
13653,"CAMPBELL, CD",23272
13654,"Khan, Adnan Q.",23273
13655,"Xu, Zhiwei",23274
13656,"Bayoumi, T",23275
13657,"Henderson, James M.",23276
13658,"Schmidt, P",23277
13659,"LIVESEY, DA",23278
13660,"Foote, Nelson N.",23279
13661,"HAWTREY, RG",23280
13662,"KRAMER, GH",23281
13663,"Carlaw, KI",23282
13664,"KOROMZAY, V",23283
13665,"KOSKELA, E",23284
13666,"Miller, J. P.",23285
13667,"Anderson, Richard G.",23286
13668,"TEUBAL, M",23287
13669,"Muthoo, A",23288
13670,"Keniston, Daniel",23289
13671,"DARGE, RC",23290
13672,"Fleming, M.",23291
13673,"Baillon, Aurelien",23292
13674,"Motzkin, T. S.",23293
13675,"Todd, P",23294
13676,"Camera, Gabriele",23295
13677,"MILESIFERRETTI, GM",23296
13678,"GILLIS, FE",23297
13679,"Corneo, G",23298
13680,"NOBAY, AR",23299
13681,"Giavazzi, Francesco",23300
13682,"Teles, Pedro",23301
13683,"BECKMANN, MJ",23302
13684,"WORRALL, JD",23303
13685,"Graham, Frank D.",23304
13686,"STULL, WJ",23305
13687,"Delavande, Adeline",23306
13688,"Muscatelli, A",23307
13689,"Jehiel, P",23308
13690,"Sebald, Alexander",23309
13691,"Carr, DL",23310
13692,"Grossman, PJ",23311
13693,"LILES, WP",23312
13694,"CRAINE, R",23313
13695,"Guyton, John",23314
13696,"Weisdorf, Jacob",23315
13697,"CHARI, VV",23316
13698,"Holley, Julian L.",23317
13699,"Nilsson, Peter",23318
13700,"Giulietti, M",23319
13701,"ABRASSART, AE",23320
13702,"BINMORE, KG",23321
13703,"Cyert, R. M.",23322
13704,"Fang, Zheng",23323
13705,"Vissing-Jorgensen, A",23324
13706,"Goldman, Dana",23325
13707,"Pindyck, RS",23326
13708,"Riedl, A",23327
13709,"KATSOULACOS, Y",23328
13710,"Schurr, Sam H.",23329
13711,"FAND, DI",23330
13712,"Binmore, K",23331
13713,"Das, Jishnu",23332
13714,"Huang, Fali",23333
13715,"Oyama, Daisuke",23334
13716,"Hausman, J",23335
13717,"TINSLEY, PA",23336
13718,"HALLETT, AJH",23337
13719,"RAMANATHAN, R",23338
13720,"Kerr, Sari Pekkala",23339
13721,"Abito, Jose Miguel",23340
13722,"Hai, W",23341
13723,"Rosenberg, Michael",23342
13724,"PARK, YC",23343
13725,"Fu, Ning",23344
13726,"MEEK, RL",23345
13727,"SALEMI, MK",23346
13728,"Zentler, A. P.",23347
13729,"Szeidl, Adam",23348
13730,"GOLLNICK, H",23349
13731,"SMITH, MAM",23350
13732,"Hagedorn, Marcus",23351
13733,"YEH, YH",23352
13734,"ATIYAS, I",23353
13735,"Troske, Kenneth",23354
13736,"Eriksson, Tor",23355
13737,"Ortega, J",23356
13738,"de Jong, F. J.",23357
13739,"Priestley, R",23358
13740,"DREWNOWSKI, J",23359
13741,"Perotti, Roberto",23360
13742,"SANDERS, J",23361
13743,"OI, W",23362
13744,"Kreiner, Claus T.",23363
13745,"Imbens, Guido W.",23364
13746,"LOEB, PD",23365
13747,"Stevens, Ann Huff",23366
13748,"Offerman, Theo",23367
13749,"Bourreau, M",23368
13750,"Daniel, JI",23369
13751,"Mira, Pedro",23370
13752,"PHILLIPS, A",23371
13753,"CALLEN, TS",23372
13754,"Toner, Jerome L.",23373
13755,"Polisson, Matthew",23374
13756,"Conlon, John J.",23375
13757,"Cramton, Peter",23376
13758,"Zhao, YH",23377
13759,"Qian, Franklin",23378
13760,"Spears, Dean",23379
13761,"Margolis, Julius",23380
13762,"Danan, Eric",23381
13763,"Symons, E",23382
13764,"Gilbert, Richard V.",23383
13765,"Kreider, Carl",23384
13766,"Richter, Alexander W.",23385
13767,"van der Wel, Michel",23386
13768,"Danziger, L",23387
13769,"Le Grand, Francois",23388
13770,"Wolff, Hendrik",23389
13771,"Rhodes, Andrew",23390
13772,"Sobel, Joel",23391
13773,"GERRARD, B",23392
13774,"Bakija, JM",23393
13775,"PENROSE, ET",23394
13776,"Reichman, Nancy E.",23395
13777,"Tsoy, Anton",23396
13778,"Atkinson, AB",23397
13779,"Galetovic, A",23398
13780,"Naghavi, Alireza",23399
13781,"KIRMAN, AP",23400
13782,"Blau, FD",23401
13783,"Gaarder, Ingvil",23402
13784,"Hobson, A. C.",23403
13785,"Che, YK",23404
13786,"Miller, T",23405
13787,"LAMSON, RD",23406
13788,"WEEKS, M",23407
13789,"Robalino, Nikolaus",23408
13790,"Camerer, C",23409
13791,"GLAISTER, S",23410
13792,"Horowitz, JK",23411
13793,"Baye, Michael R.",23412
13794,"Danzer, Natalia",23413
13795,"Salamanca, Nicolas",23414
13796,"Taschereau-Dumouchel, Mathieu",23415
13797,"ALLEN, PR",23416
13798,"King, Frank H. H.",23417
13799,"Srinivasan, Veena",23418
13800,"Engbom, Niklas",23419
13801,"Varoufakis, Y",23420
13802,"Hill, Brian",23421
13803,"WALKER, I",23422
13804,"Fuchs, William",23423
13805,"LANDON, JH",23424
13806,"Pauly, Mark V.",23425
13807,"Garbarino, Joseph W.",23426
13808,"Henderson, H. D.",23427
13809,"Glen, J",23428
13810,"Rasminsky, L.",23429
13811,"Repullo, R",23430
13812,"BRYAN, WR",23431
13813,"Choi, Jung-Kyoo",23432
13814,"Gilbukh, Sophia",23433
13815,"BOYER, R",23434
13816,"Seidman, Joel",23435
13817,"Bayer, Christian",23436
13818,"CATT, AJL",23437
13819,"Markevich, Andrei",23438
13820,"Deaton, AS",23439
13821,"RIDKER, RG",23440
13822,"Peski, Marcin",23441
13823,"Ulyssea, Gabriel",23442
13824,"HUDDLE, DL",23443
13825,"Sukhtankar, Sandip",23444
13826,"Baker, George P.",23445
13827,"Schotter, A",23446
13828,"Sandberg, Anna",23447
13829,"Perez, Ander",23448
13830,"Burton, P",23449
13831,"Leonard, Jonathan",23450
13832,"Fischer, Greg",23451
13833,"Freedman, Matthew",23452
13834,"SAWA, T",23453
13835,"HASSETT, KA",23454
13836,"Gehlhar, Mark",23455
13837,"SMALL, DH",23456
13838,"Kim, YG",23457
13839,"CUMMINGS, JT",23458
13840,"Falk, I. S.",23459
13841,"Casey, Teresa",23460
13842,"DOSSER, D",23461
13843,"Choi, JP",23462
13844,"BORNSTEIN, M",23463
13845,"KOURI, PJK",23464
13846,"SWEEZY, A",23465
13847,"BAXTER, WF",23466
13848,"MCFARLAND, D",23467
13849,"HECKMAN, JJ",23468
13850,"Neumark, David",23469
13851,"BROWNLEE, OH",23470
13852,"Bonfatti, Roberto",23471
13853,"Francesconi, M",23472
13854,LLEWELLY.J,23473
13855,"MUNDELL, RA",23474
13856,"Carrasco, Jose A.",23475
13857,"Peijnenburg, Kim",23476
13858,"VINING, R",23477
13859,"STRAND, K",23478
13860,"Dupas, Pascaline",23479
13861,"Park, Albert",23480
13862,"ROBERTS, J",23481
13863,"Maloney, William F.",23482
13864,"Bierbrauer, Felix J.",23483
13865,"REFFETT, KL",23484
13866,"LOTT, JR",23485
13867,"MITCHELL, RC",23486
13868,"Shapiro, Jesse M.",23487
13869,"Smith, Daniel M.",23488
13870,"SLESINGER, RE",23489
13871,"BALDWIN, WL",23490
13872,"Tong, Jian",23491
13873,"Worswick, C",23492
13874,"EVANS, MK",23493
13875,"WINNICK, L",23494
13876,"Ginther, DK",23495
13877,"Russ, Jacob W.",23496
13878,"Choi, Dong Beom",23497
13879,"Farhi, Emmanuel",23498
13880,"FILIPPINI, L",23499
13881,"HANUSHEK, EA",23500
13882,"Nolan, Charles",23501
13883,"Owen, AL",23502
13884,"JONES, BL",23503
13885,"SWAN, PL",23504
13886,"Di Tella, Rafael",23505
13887,"Hidalgo, Cesar A.",23506
13888,"Bjerk, David",23507
13889,"KAPLAN, NM",23508
13890,"Salz, Arthur",23509
13891,"Verschoor, Arjan",23510
13892,"Bacchetta, P",23511
13893,"Dowrick, S",23512
13894,"LOPREST, PJ",23513
13895,"STANDISH, TK",23514
13896,"Gancia, Gino",23515
13897,"Naritomi, Joana",23516
13898,"Loftus, John A.",23517
13899,"Battalio, R",23518
13900,"Diamond, Rebecca",23519
13901,"Chernew, M",23520
13902,"Smolin, Alex",23521
13903,"Gosnell, Greer K.",23522
13904,"MILES, CM",23523
13905,"POTTS, GT",23524
13906,"Stoll, Hans R.",23525
13907,"MOFFITT, RA",23526
13908,"Inman, RP",23527
13909,"BUREAU, D",23528
13910,"Fernholz, Ricardo T.",23529
13911,"NISSEN, D",23530
13912,"Munro, A",23531
13913,"Walker, M",23532
13914,"Lanzillotti, Robert F.",23533
13915,"REECE, WS",23534
13916,"Geanakoplos, J",23535
13917,"Corts, KS",23536
13918,"BOYER, CM",23537
13919,"Wallace, Bjorn",23538
13920,"Zazzaro, A",23539
13921,"Wass, V",23540
13922,"Povel, Felix",23541
13923,"James, S. F.",23542
13924,"Ryan, W. J. L.",23543
13925,"Azar, Pablo D.",23544
13926,"KOOIMAN, P",23545
13927,"Pathak, PA",23546
13928,"BIZER, DS",23547
13929,"Porter, Robert",23548
13930,"HAVEMAN, R",23549
13931,"MONTMARQUETTE, C",23550
13932,"Andrews, Isaiah",23551
13933,"GUTTENTAG, J",23552
13934,"Tominey, Emma",23553
13935,"Ottaviano, Giancarlo I. P.",23554
13936,FAREBROT.RW,23555
13937,"Boserup, Simon Halphen",23556
13938,"Zhong, Weijie",23557
13939,"Halevy, Yoram",23558
13940,"Bryan, ML",23559
13941,"ROBERTS, DR",23560
13942,"Bloom, Nicholas",23561
13943,"GUPTA, SB",23562
13944,"Smith, VL",23563
13945,"PLOTT, CR",23564
13946,"Ray, S",23565
13947,"HEALY, KT",23566
13948,"Valavanis, Stefan",23567
13949,"ALEXANDER, K",23568
13950,"NASH, CA",23569
13951,"NORSWORTHY, JR",23570
13952,"Escriche, Luisa",23571
13953,"Hong, Gee Hee",23572
13954,"Collin-Dufresne, Pierre",23573
13955,"SICKLES, RC",23574
13956,"Fryer, Roland G.",23575
13957,"Paravisini, Daniel",23576
13958,"Ferrer-i-Carbonell, A",23577
13959,"MACKLEM, RT",23578
13960,"Xu, JY",23579
13961,"Mikesell, Raymond F.",23580
13962,"REDER, MW",23581
13963,"Khandelwal, Amit K.",23582
13964,"Lee, JW",23583
13965,"Pavanini, Nicola",23584
13966,"SOLON, G",23585
13967,"THROOP, AW",23586
13968,"Volin, Lazar",23587
13969,"Gagliardo, Domenico",23588
13970,"Simpson, E. S.",23589
13971,"BYERLEE, DR",23590
13972,"TYBOUT, JR",23591
13973,"Morrissett, Irving",23592
13974,"Herweg, Fabian",23593
13975,"FINDLAY, R",23594
13976,"YOUNGSON, AJ",23595
13977,"BIERWAG, GO",23596
13978,"WOOD, CT",23597
13979,"Wegkamp, MH",23598
13980,"Shenoy, B. R.",23599
13981,"Galichon, Alfred",23600
13982,"Morton, Rebecca",23601
13983,"Strotz, Robert H.",23602
13984,"Richardson, M",23603
13985,"KENNAN, J",23604
13986,"Falk, Armin",23605
13987,"Rivers, David A.",23606
13988,"LOURY, LD",23607
13989,"Novick, David",23608
13990,"FREEMAN, JF",23609
13991,"Zehnder, Michael",23610
13992,"Lindahl, Lena",23611
13993,"GALBRAITH, JW",23612
13994,"Paton, D",23613
13995,"CURRIE, JM",23614
13996,"CROCKER, KJ",23615
13997,"Dworczak, Piotr",23616
13998,"Jimeno, JF",23617
13999,"Frey, BS",23618
14000,"Kleven, Henrik Jacobsen",23619
14001,"Rothbarth, E.",23620
14002,"Khan, Shakeeb",23621
14003,"Ikeda, Daisuke",23622
14004,"Ferber, Robert",23623
14005,"Levinson, Matthew",23624
14006,"ROSE, H",23625
14007,"Gurley, John G.",23626
14008,"Neumann, J. V.",23627
14009,"GRINOLD, RC",23628
14010,"DENNY, K",23629
14011,"HARRIS, DJ",23630
14012,"Kenen, PB",23631
14013,"BERNSTEIN, JI",23632
14014,"HIGHSMITH, RJ",23633
14015,"Srinivasan, TN",23634
14016,"Elias, Julio J.",23635
14017,"Shi, Jing",23636
14018,"Hayes, J. P.",23637
14019,"DEMOOIJ, RA",23638
14020,"Reynolds, L. G.",23639
14021,"BACHMURA, FT",23640
14022,"Geary, R. C.",23641
14023,"EVANS, GH",23642
14024,"Loeb, S",23643
14025,"Manacorda, Marco",23644
14026,"Berk, JB",23645
14027,"CHENG, LK",23646
14028,"Falkinger, J",23647
14029,"GRUBB, D",23648
14030,"BOSERUP, E",23649
14031,"MARSHALL, W",23650
14032,"Dumas, C",23651
14033,"SCHWEITZER, PR",23652
14034,"Weber, Bernard",23653
14035,"MORISHIMA, M",23654
14036,"Rao, Justin M.",23655
14037,"Ockenfels, Axel",23656
14038,"Miller, M",23657
14039,"Voena, Alessandra",23658
14040,"ZELLNER, A",23659
14041,"LANSING, JB",23660
14042,"LIEBERMAN, C",23661
14043,"Luechinger, Simon",23662
14044,"Matejka, Filip",23663
14045,"EDWARDS, RC",23664
14046,"DRESSER, LJ",23665
14047,"Kerschbamer, Rudolf",23666
14048,"Ellickson, Paul B.",23667
14049,"Forni, M",23668
14050,"UDIS, B",23669
14051,"SHILONY, Y",23670
14052,"Allen, Treb",23671
14053,"NUXOLL, DA",23672
14054,"Heden, Y",23673
14055,"BEIL, RO",23674
14056,"WHITTLESEY, CR",23675
14057,"Hatchondo, Juan Carlos",23676
14058,"Villegas-Sanchez, Carolina",23677
14059,"Welfling, Weldon",23678
14060,"BURGESS, SM",23679
14061,"FAMA, EF",23680
14062,"Hoffman, E",23681
14063,"Simon, Herbert A.",23682
14064,"Jeanne, Olivier",23683
14065,"Herstein, I. N.",23684
14066,"Manning, Alan",23685
14067,"Armstrong, Mark",23686
14068,"KAKWANI, NC",23687
14069,"FLOYD, RH",23688
14070,"MCCLOSKEY, DN",23689
14071,"JACKSON, DAS",23690
14072,"Lamadon, Thibaut",23691
14073,"Baker, M",23692
14074,"Plous, H. J.",23693
14075,"Child, F. C.",23694
14076,"MARTIN, C",23695
14077,"Phalan, J. Laurence",23696
14078,"Kato, Takao",23697
14079,"MIYAZAKI, H",23698
14080,"Markowitz, Harry",23699
14081,"Floetotto, Max",23700
14082,"Alfaro, Laura",23701
14083,"CASSIDY, H",23702
14084,"Sweeting, Andrew",23703
14085,"Holden, S",23704
14086,"WADHWANI, SB",23705
14087,"MORGENSTERN, O",23706
14088,"Tate, J. D.",23707
14089,"Hanaki, Nobuyuki",23708
14090,"Dee, TS",23709
14091,"Marjit, S",23710
14092,"Foarta, Dana",23711
14093,"BROOME, J",23712
14094,"Reuben, Ernesto",23713
14095,"CRANE, K",23714
14096,"Salvatore, D",23715
14097,"BOITEUX, M",23716
14098,"CLEMENTS, MP",23717
14099,"Robson, AJ",23718
14100,"Williams, Ernest W., Jr.",23719
14101,"Plantin, Guillaume",23720
14102,"ALCHIAN, AA",23721
14103,"SHOVEN, JB",23722
14104,"Hussain, I",23723
14105,"Pope, Devin",23724
14106,"Gale, WG",23725
14107,"Damm, Anna Piil",23726
14108,"Fons-Rosen, Christian",23727
14109,"Roberds, W",23728
14110,"Rohner, Dominic",23729
14111,"AUERBACH, AJ",23730
14112,"Bergoeing, R",23731
14113,"MAVROMARAS, KG",23732
14114,GARFINKE.I,23733
14115,"Livingston, S. Morris",23734
14116,"Senesh, Lawrence",23735
14117,"ARDENI, PG",23736
14118,"PHILLIPS, AW",23737
14119,"ACKLEY, G",23738
14120,"DWOLATZKY, B",23739
14121,"Whinston, MD",23740
14122,"Katona, George",23741
14123,"Maverick, Lewis A.",23742
14124,"LEVY, FK",23743
14125,"Naknoi, Kanda",23744
14126,"Bjorklund, Anders",23745
14127,"LEVITT, T",23746
14128,"Zhang, Jingjing",23747
14129,"ANDREANO, RL",23748
14130,"Sandstroem, Susanna",23749
14131,"Gerardi, Dino",23750
14132,"Crafts, N",23751
14133,"HILLINGER, C",23752
14134,"Edwards, S",23753
14135,"Farmer, A",23754
14136,"KWANG, NY",23755
14137,"REILLY, J",23756
14138,"STRYKER, JD",23757
14139,"Barro, Robert J.",23758
14140,"Knoll, Katharina",23759
14141,"FURTH, JH",23760
14142,"Moriarty, JY",23761
14143,"Tsyrennikov, Viktor",23762
14144,"Campbell, David",23763
14145,"KOIZUMI, T",23764
14146,"Kara, Amit",23765
14147,"Cavalcanti, Tiago V. V.",23766
14148,"BOVER, O",23767
14149,"Fafchamps, M",23768
14150,"Ravn, Morten O.",23769
14151,"McKean, Roland N.",23770
14152,"Rowe, Harold B.",23771
14153,"Wang, YQ",23772
14154,"Blundell, Richard",23773
14155,"KRISLOV, J",23774
14156,"Burnside, Craig",23775
14157,"ElAgraa, AM",23776
14158,"JENCKS, C",23777
14159,"Duso, Tomaso",23778
14160,"Epple, D",23779
14161,"BLUME, ME",23780
14162,"Halonen, M",23781
14163,"King, M",23782
14164,"SPIEGELGLAS, S",23783
14165,"Ottaviani, M",23784
14166,"LIU, LY",23785
14167,"BABAD, J",23786
14168,"Khan, T",23787
14169,"Zhang, Shengxing",23788
14170,"Dasgupta, P",23789
14171,"Patnaik, Megha",23790
14172,"Cuthbertson, K",23791
14173,"HINE, RC",23792
14174,"RAY, A",23793
14175,"Harmon, C",23794
14176,"Perego, Jacopo",23795
14177,"van Lent, Laurence",23796
14178,"Zeckhauser, RJ",23797
14179,"Ticchi, Davide",23798
14180,"Marion, N",23799
14181,"WOOD, GE",23800
14182,"Wolgin, JM",23801
14183,"Gabaix, Xavier",23802
