,metadata,ArticleID,index,last name,first name
431202,"Heath, Rachel",23613,,Heath, Rachel
431242,"Prat, Andrea",23614,,Prat, Andrea
431280,"Acconcia, Antonio",23615,,Acconcia, Antonio
431281,"Cantabene, Claudia",23615,,Cantabene, Claudia
431325,"Bauer, Michal",23616,,Bauer, Michal
431326,"Fiala, Nathan",23616,,Fiala, Nathan
431327,"Levely, Ian",23616,,Levely, Ian
431389,"Bhalotra, Sonia",23617,,Bhalotra, Sonia
431390,"Clots-Figueras, Irma",23617,,Clots-Figueras, Irma
431391,"Iyer, Lakshmi",23617,,Iyer, Lakshmi
431453,"Cooper, Russell",23618,,Cooper, Russell
431454,"Gong, Guan",23618,,Gong, Guan
431455,"Yan, Ping",23618,,Yan, Ping
431522,"Devaro, Jed",23619,,Devaro, Jed
431523,"Kim, Jin-Hyuk",23619,,Kim, Jin-Hyuk
431524,"Vikander, Nick",23619,,Vikander, Nick
431568,"Frederiksen, Anders",23620,,Frederiksen, Anders
431569,"Kato, Takao",23620,,Kato, Takao
431618,"Falk, Armin",23621,,Falk, Armin
431619,"Zimmermann, Florian",23621,,Zimmermann, Florian
431667,"Kleemans, Marieke",23622,,Kleemans, Marieke
431668,"Magruder, Jeremy",23622,,Magruder, Jeremy
431719,"Leeson, Peter T.",23623,,Leeson, Peter T.
431720,"Russ, Jacob W.",23623,,Russ, Jacob W.
431760,"Molinari, Benedetto",23624,,Molinari, Benedetto
431761,"Turino, Francesco",23624,,Turino, Francesco
431824,"Sandberg, Anna",23625,,Sandberg, Anna
431876,"Ulyssea, Gabriel",23626,,Ulyssea, Gabriel
431917,"Cabral, Marika",23627,,Cabral, Marika
431918,"Geruso, Michael",23627,,Geruso, Michael
431919,"Mahoney, Neale",23627,,Mahoney, Neale
431983,"Gavazza, Alessandro",23628,,Gavazza, Alessandro
431984,"Mongey, Simon",23628,,Mongey, Simon
431985,"Violante, Giovanni L.",23628,,Violante, Giovanni L.
432040,"Fetter, Daniel K.",23629,,Fetter, Daniel K.
432041,"Lockwood, Lee M.",23629,,Lockwood, Lee M.
432103,"Petrosky-Nadeau, Nicolas",23630,,Petrosky-Nadeau, Nicolas
432104,"Zhang, Lu",23630,,Zhang, Lu
432105,"Kuehn, Lars-Alexander",23630,,Kuehn, Lars-Alexander
432150,"Plantin, Guillaume",23631,,Plantin, Guillaume
432151,"Tirole, Jean",23631,,Tirole, Jean
432213,"Kolesar, Michal",23632,,Kolesar, Michal
432214,"Rothe, Christoph",23632,,Rothe, Christoph
432270,"Vieider, Ferdinand M.",23633,,Vieider, Ferdinand M.
432321,"Roth, Alvin E.",23634,,Roth, Alvin E.
432370,"Hershbein, Brad",23635,,Hershbein, Brad
432371,"Kahn, Lisa B.",23635,,Kahn, Lisa B.
432419,"Dinerstein, Michael",23636,,Dinerstein, Michael
432420,"Einav, Liran",23636,,Einav, Liran
432421,"Levin, Jonathan",23636,,Levin, Jonathan
432422,"Sundaresan, Neel",23636,,Sundaresan, Neel
432479,"Hvide, Hans K.",23637,,Hvide, Hans K.
432480,"Jones, Benjamin F.",23637,,Jones, Benjamin F.
432524,"Amior, Michael",23638,,Amior, Michael
432525,"Manning, Alan",23638,,Manning, Alan
432570,"Lambert, Nicolas S.",23639,,Lambert, Nicolas S.
432571,"Ostrovsky, Michael",23639,,Ostrovsky, Michael
432572,"Panov, Mikhail",23639,,Panov, Mikhail
432635,"Choi, Michael",23640,,Choi, Michael
432636,"Dai, Anovia Yifan",23640,,Dai, Anovia Yifan
432637,"Kim, Kyungmin",23640,,Kim, Kyungmin
432696,"Back, Kerry",23641,,Back, Kerry
432697,"Collin-Dufresne, Pierre",23641,,Collin-Dufresne, Pierre
432698,"Fos, Vyacheslav",23641,,Fos, Vyacheslav
432699,"Li, Tao",23641,,Li, Tao
432700,"Ljungqvist, Alexander",23641,,Ljungqvist, Alexander
432767,"Bahar, Dany",23642,,Bahar, Dany
432768,"Rapoport, Hillel",23642,,Rapoport, Hillel
432815,"Long, Jason",23643,,Long, Jason
432816,"Ferrie, Joseph",23643,,Ferrie, Joseph
432863,"Parsons, Christopher",23644,,Parsons, Christopher
432864,"Vezina, Pierre-Louis",23644,,Vezina, Pierre-Louis
432906,"Solon, Gary",23645,,Solon, Gary
432947,"Heidhues, Paul",23646,,Heidhues, Paul
432948,"Koszegi, Botond",23646,,Koszegi, Botond
432949,"Strack, Philipp",23646,,Strack, Philipp
433006,"Fudenberg, Drew",23647,,Fudenberg, Drew
433007,"He, Kevin",23647,,He, Kevin
433063,"Noeldeke, Georg",23648,,Noeldeke, Georg
433064,"Samuelson, Larry",23648,,Samuelson, Larry
433124,"Chambers, Christopher P.",23649,,Chambers, Christopher P.
433125,"Echenique, Federico",23649,,Echenique, Federico
433178,"Sarver, Todd",23650,,Sarver, Todd
433224,"Ai, Hengjie",23651,,Ai, Hengjie
433225,"Bansal, Ravi",23651,,Bansal, Ravi
433272,"Onatski, Alexei",23652,,Onatski, Alexei
433273,"Wang, Chen",23652,,Wang, Chen
433322,"Chudik, A.",23653,,Chudik, A.
433323,"Kapetanios, G.",23653,,Kapetanios, G.
433324,"Pesaran, M. Hashem",23653,,Pesaran, M. Hashem
433375,"Adermon, Adrian",23654,,Adermon, Adrian
433376,"Lindahl, Mikael",23654,,Lindahl, Mikael
433377,"Waldenstrom, Daniel",23654,,Waldenstrom, Daniel
433437,"Almas, Ingvild",23655,,Almas, Ingvild
433438,"Armand, Alex",23655,,Armand, Alex
433439,"Attanasio, Orazio",23655,,Attanasio, Orazio
433440,"Carneiro, Pedro",23655,,Carneiro, Pedro
433504,"Arneson, Richard",23656,,Arneson, Richard
433542,"Artuc, Erhan",23657,,Artuc, Erhan
433543,"Ozden, Caglar",23657,,Ozden, Caglar
433590,"Bennett, Daniel",23658,,Bennett, Daniel
433591,"Naqvi, Asjad",23658,,Naqvi, Asjad
433592,"Schmidt, Wolf-Peter",23658,,Schmidt, Wolf-Peter
433638,"Boserup, Simon Halphen",23659,,Boserup, Simon Halphen
433639,"Kopczuk, Wojciech",23659,,Kopczuk, Wojciech
433640,"Kreiner, Claus Thustrup",23659,,Kreiner, Claus Thustrup
433692,"Braham, Matthew",23660,,Braham, Matthew
433693,"Van Hees, Martin",23660,,Van Hees, Martin
433734,"Clemens, Michael A.",23661,,Clemens, Michael A.
433735,"Mckenzie, David",23661,,Mckenzie, David
433790,"Feigenbaum, James J.",23662,,Feigenbaum, James J.
433839,"Fitzsimons, Emla",23663,,Fitzsimons, Emla
433840,"Malde, Bansi",23663,,Malde, Bansi
433841,"Vera-Hernandez, Marcos",23663,,Vera-Hernandez, Marcos
433897,"Guell, Maia",23664,,Guell, Maia
433898,"Pellizzari, Michele",23664,,Pellizzari, Michele
433899,"Pica, Giovanni",23664,,Pica, Giovanni
433900,"Mora, Jose V. Rodriguez",23664,,Mora, Jose V. Rodriguez
433956,"Guell, Maia",23665,,Guell, Maia
433957,"Mora, Jose V. Rodriguez",23665,,Mora, Jose V. Rodriguez
433958,"Solon, Gary",23665,,Solon, Gary
434000,"Kerr, Sari Pekkala",23666,,Kerr, Sari Pekkala
434001,"Kerr, William R.",23666,,Kerr, William R.
434056,"Lee, Sang Yoon (Tim)",23667,,Lee, Sang Yoon (Tim)
434057,"Seshadri, Ananth",23667,,Seshadri, Ananth
434102,"Ozden, Caglar",23668,,Ozden, Caglar
434103,"Rapoport, Hillel",23668,,Rapoport, Hillel
434142,"Sher, Itai",23669,,Sher, Itai
434180,"Vosters, Kelly",23670,,Vosters, Kelly
434228,"Weinzierl, Matthew",23671,,Weinzierl, Matthew
434268,"Weyl, E. Glen",23672,,Weyl, E. Glen
434335,"Crawford, Gregory S.",23673,,Crawford, Gregory S.
434336,"Pavanini, Nicola",23673,,Pavanini, Nicola
434337,"Schivardi, Fabiano",23673,,Schivardi, Fabiano
434390,"Chahrour, Ryan",23674,,Chahrour, Ryan
434391,"Jurado, Kyle",23674,,Jurado, Kyle
434433,"Na, Seunghoon",23675,,Na, Seunghoon
434434,"Schmitt-Grohe, Stephanie",23675,,Schmitt-Grohe, Stephanie
434435,"Uribe, Martin",23675,,Uribe, Martin
434436,"Yue, Vivian",23675,,Yue, Vivian
434497,"Mccaig, Brian",23676,,Mccaig, Brian
434498,"Pavcnik, Nina",23676,,Pavcnik, Nina
434553,"Spenkuch, Joerg L.",23677,,Spenkuch, Joerg L.
434554,"Montagnes, B. Pablo",23677,,Montagnes, B. Pablo
434555,"Magleby, Daniel B.",23677,,Magleby, Daniel B.
434603,"Chatterjee, Shoumitro",23678,,Chatterjee, Shoumitro
434604,"Vogl, Tom",23678,,Vogl, Tom
434646,"Acemoglu, Daron",23679,,Acemoglu, Daron
434647,"Restrepo, Pascual",23679,,Restrepo, Pascual
434707,"Bester, Helmut",23680,,Bester, Helmut
434708,"Dahm, Matthias",23680,,Dahm, Matthias
434766,"Li, Huailu",23681,,Li, Huailu
434767,"Lang, Kevin",23681,,Lang, Kevin
434768,"Leong, Kaiwen",23681,,Leong, Kaiwen
434832,"Picchio, Matteo",23682,,Picchio, Matteo
434833,"Suetens, Sigrid",23682,,Suetens, Sigrid
434834,"Van Ours, Jan C.",23682,,Van Ours, Jan C.
434882,"Doraszelski, Ulrich",23683,,Doraszelski, Ulrich
434883,"Jaumandreu, Jordi",23683,,Jaumandreu, Jordi
434941,"Fisman, Raymond",23684,,Fisman, Raymond
434942,"Shi, Jing",23684,,Shi, Jing
434943,"Wang, Yongxiang",23684,,Wang, Yongxiang
434944,"Xu, Rong",23684,,Xu, Rong
435004,"Guren, Adam M.",23685,,Guren, Adam M.
435042,"Jehiel, Philippe",23686,,Jehiel, Philippe
435099,"Anderson, D. Mark",23687,,Anderson, D. Mark
435100,"Crost, Benjamin",23687,,Crost, Benjamin
435101,"Rees, Daniel I.",23687,,Rees, Daniel I.
435165,"Coffey, Diane",23688,,Coffey, Diane
435166,"Geruso, Michael",23688,,Geruso, Michael
435167,"Spears, Dean",23688,,Spears, Dean
435242,"Degryse, Hans",23689,,Degryse, Hans
435243,"Lambert, Thomas",23689,,Lambert, Thomas
435244,"Schwienbacher, Armin",23689,,Schwienbacher, Armin
435316,"Dupor, Bill",23690,,Dupor, Bill
435317,"Mccrory, Peter B.",23690,,Mccrory, Peter B.
435360,"Goeree, Jacob K.",23691,,Goeree, Jacob K.
435361,"Louis, Philippos",23691,,Louis, Philippos
435362,"Zhang, Jingjing",23691,,Zhang, Jingjing
435414,"Hinnosaar, Toomas",23692,,Hinnosaar, Toomas
435456,"Johnston, David W.",23693,,Johnston, David W.
435457,"Shields, Michael A.",23693,,Shields, Michael A.
435458,"Suziedelyte, Agne",23693,,Suziedelyte, Agne
435521,"Mariotti, Marco",23694,,Mariotti, Marco
435522,"Veneziani, Roberto",23694,,Veneziani, Roberto
435578,"Morgan, John",23695,,Morgan, John
435579,"Sisak, Dana",23695,,Sisak, Dana
435580,"Vardy, Felix",23695,,Vardy, Felix
435631,"Mujcic, Redzo",23696,,Mujcic, Redzo
435632,"Leibbrandt, Andreas",23696,,Leibbrandt, Andreas
435677,"Plante, Michael",23697,,Plante, Michael
435678,"Richter, Alexander W.",23697,,Richter, Alexander W.
435679,"Throckmorton, Nathaniel A.",23697,,Throckmorton, Nathaniel A.
435721,"Thaler, Richard H.",23698,,Thaler, Richard H.
435759,"Neggers, Yusuf",23699,,Neggers, Yusuf
435831,"Pons, Vincent",23700,,Pons, Vincent
435872,"Wollmann, Thomas G.",23701,,Wollmann, Thomas G.
435913,"Anderson, Siwan",23702,,Anderson, Siwan
435955,"Clemens, Michael A.",23703,,Clemens, Michael A.
435956,"Lewis, Ethan G.",23703,,Lewis, Ethan G.
435957,"Postel, Hannah M.",23703,,Postel, Hannah M.
436037,"Berka, Martin",23704,,Berka, Martin
436038,"Devereux, Michael B.",23704,,Devereux, Michael B.
436039,"Engel, Charles",23704,,Engel, Charles
436101,"Desmet, Klaus",23705,,Desmet, Klaus
436102,"Krisztian Nagy, David",23705,,Krisztian Nagy, David
436103,"Rossi-Hansberg, Esteban",23705,,Rossi-Hansberg, Esteban
436148,"Anderson, Soren T.",23706,,Anderson, Soren T.
436149,"Kellogg, Ryan",23706,,Kellogg, Ryan
436150,"Salant, Stephen W.",23706,,Salant, Stephen W.
436196,"Durante, Ruben",23707,,Durante, Ruben
436197,"Zhuravskaya, Ekaterina",23707,,Zhuravskaya, Ekaterina
436270,"Magnac, Thierry",23708,,Magnac, Thierry
436271,"Pistolesi, Nicolas",23708,,Pistolesi, Nicolas
436272,"Roux, Sebastien",23708,,Roux, Sebastien
436330,"Manea, Mihai",23709,,Manea, Mihai
436376,"Nicita, Alessandro",23710,,Nicita, Alessandro
436377,"Olarreaga, Marcelo",23710,,Olarreaga, Marcelo
436378,"Silva, Peri",23710,,Silva, Peri
436448,"Crawford, Gregory S.",23711,,Crawford, Gregory S.
436449,"Lee, Robin S.",23711,,Lee, Robin S.
436450,"Whinston, Michael D.",23711,,Whinston, Michael D.
436451,"Yurukoglu, Ali",23711,,Yurukoglu, Ali
436510,"Noton, Carlos",23712,,Noton, Carlos
436511,"Elberg, Andres",23712,,Elberg, Andres
436568,"Piketty, Thomas",23713,,Piketty, Thomas
436569,"Saez, Emmanuel",23713,,Saez, Emmanuel
436570,"Zucman, Gabriel",23713,,Zucman, Gabriel
436626,"Herndrics, Lutz",23714,,Herndrics, Lutz
436627,"Schoellman, Todd",23714,,Schoellman, Todd
436667,"Dell, Melissa",23715,,Dell, Melissa
436668,"Querubin, Pablo",23715,,Querubin, Pablo
436723,"Che, Yeon-Koo",23716,,Che, Yeon-Koo
436724,"Horner, Johannes",23716,,Horner, Johannes
436779,"Iaria, Alessandro",23717,,Iaria, Alessandro
436780,"Schwarz, Carlo",23717,,Schwarz, Carlo
436781,"Waldinger, Fabian",23717,,Waldinger, Fabian
436831,"Breza, Emily",23718,,Breza, Emily
436832,"Kaur, Supreet",23718,,Kaur, Supreet
436833,"Shamdasani, Yogita",23718,,Shamdasani, Yogita
436888,"Hoffman, Mitchell",23719,,Hoffman, Mitchell
436889,"Kahn, Lisa B.",23719,,Kahn, Lisa B.
436890,"Li, Danielle",23719,,Li, Danielle
436937,"Hansen, Stephen",23720,,Hansen, Stephen
436938,"Mcmahon, Michael",23720,,Mcmahon, Michael
436939,"Prat, Andrea",23720,,Prat, Andrea
436990,"De Ree, Joppe",23721,,De Ree, Joppe
436991,"Muralidharan, Karthik",23721,,Muralidharan, Karthik
436992,"Pradhan, Menno",23721,,Pradhan, Menno
436993,"Rogers, Halsey",23721,,Rogers, Halsey
437062,"Acemoglu, Daron",23722,,Acemoglu, Daron
437063,"Egorov, Georgy",23722,,Egorov, Georgy
437064,"Sonin, Konstantin",23722,,Sonin, Konstantin
437113,"Mueller, Ulrich K.",23723,,Mueller, Ulrich K.
437114,"Watson, Mark W.",23723,,Watson, Mark W.
437162,"Cao, Dan",23724,,Cao, Dan
437163,"Werning, Ivan",23724,,Werning, Ivan
437206,"Toussaert, Severine",23725,,Toussaert, Severine
437251,"Cattaneo, Matias D.",23726,,Cattaneo, Matias D.
437252,"Jansson, Michael",23726,,Jansson, Michael
437315,"Chan, David C.",23727,,Chan, David C.
437371,"Bloom, Nicholas",23728,,Bloom, Nicholas
437372,"Floetotto, Max",23728,,Floetotto, Max
437373,"Jaimovich, Nir",23728,,Jaimovich, Nir
437374,"Saporta-Eksten, Itay",23728,,Saporta-Eksten, Itay
437375,"Terry, Stephen J.",23728,,Terry, Stephen J.
437429,"Pagnotta, Emiliano S.",23729,,Pagnotta, Emiliano S.
437430,"Philippon, Thomas",23729,,Philippon, Thomas
437505,"Stock, James H.",23730,,Stock, James H.
437506,"Watson, Mark W.",23730,,Watson, Mark W.
437555,"Charnoz, Pauline",23731,,Charnoz, Pauline
437556,"Lelarge, Claire",23731,,Lelarge, Claire
437557,"Trevien, Corentin",23731,,Trevien, Corentin
437609,"Campos, Raquel",23732,,Campos, Raquel
437610,"Leon, Fernanda",23732,,Leon, Fernanda
437611,"Mcquillin, Ben",23732,,Mcquillin, Ben
437667,"De Quidt, Jonathan",23733,,De Quidt, Jonathan
437668,"Fetzer, Thiemo",23733,,Fetzer, Thiemo
437669,"Ghatak, Maitreesh",23733,,Ghatak, Maitreesh
437728,"Dobrescu, Loretti Isabella",23734,,Dobrescu, Loretti Isabella
437729,"Fan, Xiaodong",23734,,Fan, Xiaodong
437730,"Bateman, Hazel",23734,,Bateman, Hazel
437731,"Newell, Ben Rhodri",23734,,Newell, Ben Rhodri
437732,"Ortmann, A.",23734,,Ortmann, A.
437733,"Thorp, Susan",23734,,Thorp, Susan
437793,"Bekkers, Eddy",23735,,Bekkers, Eddy
437794,"Francois, Joseph F.",23735,,Francois, Joseph F.
437795,"Rojas-Romagosa, Hugo",23735,,Rojas-Romagosa, Hugo
437857,"Berentsen, Aleksander",23736,,Berentsen, Aleksander
437858,"Huber, Samuel",23736,,Huber, Samuel
437859,"Marchesiani, Alessandro",23736,,Marchesiani, Alessandro
437901,"Bond, Eric W.",23737,,Bond, Eric W.
437902,"Saggi, Kamal",23737,,Saggi, Kamal
437942,"De Haan, Thomas",23738,,De Haan, Thomas
437943,"Linde, Jona",23738,,Linde, Jona
438000,"Depetris-Chauvin, Emilio",23739,,Depetris-Chauvin, Emilio
438001,"Weil, David N.",23739,,Weil, David N.
438050,"Hu, Audrey",23740,,Hu, Audrey
438051,"Offerman, Theo",23740,,Offerman, Theo
438052,"Zou, Liang",23740,,Zou, Liang
438110,"Mandler, Michael",23741,,Mandler, Michael
438150,"Markussen, Simen",23742,,Markussen, Simen
438151,"Roed, Knut",23742,,Roed, Knut
438152,"Schreiner, Ragnhild C.",23742,,Schreiner, Ragnhild C.
438195,"Perri, Fabrizio",23743,,Perri, Fabrizio
438196,"Quadrini, Vincenzo",23743,,Quadrini, Vincenzo
438253,"Persson, Petra",23744,,Persson, Petra
438254,"Rossin-Slater, Maya",23744,,Rossin-Slater, Maya
438329,"Bruhn, Miriam",23745,,Bruhn, Miriam
438330,"Karlan, Dean",23745,,Karlan, Dean
438331,"Schoar, Antoinette",23745,,Schoar, Antoinette
438396,"Iaryczower, Matias",23746,,Iaryczower, Matias
438397,"Shi, Xiaoxia",23746,,Shi, Xiaoxia
438398,"Shum, Matthew",23746,,Shum, Matthew
438456,"Lagakos, David",23747,,Lagakos, David
438457,"Moll, Benjamin",23747,,Moll, Benjamin
438458,"Porzio, Tommaso",23747,,Porzio, Tommaso
438459,"Qian, Nancy",23747,,Qian, Nancy
438460,"Schoellman, Todd",23747,,Schoellman, Todd
438505,"Ramey, Valerie A.",23748,,Ramey, Valerie A.
438506,"Zubairy, Sarah",23748,,Zubairy, Sarah
438548,"Donaldson, Dave",23749,,Donaldson, Dave
438620,"Kolsrud, Jonas",23750,,Kolsrud, Jonas
438621,"Landais, Camille",23750,,Landais, Camille
438622,"Nilsson, Peter",23750,,Nilsson, Peter
438623,"Spinnewijn, Johannes",23750,,Spinnewijn, Johannes
438687,"Jaravel, Xavier",23751,,Jaravel, Xavier
438688,"Petkova, Neviana",23751,,Petkova, Neviana
438689,"Bell, Alex",23751,,Bell, Alex
438753,"Markevich, Andrei",23752,,Markevich, Andrei
438754,"Zhuravskaya, Ekaterina",23752,,Zhuravskaya, Ekaterina
438797,"Bils, Mark",23753,,Bils, Mark
438798,"Klenow, Peter J.",23753,,Klenow, Peter J.
438799,"Malin, Benjamin A.",23753,,Malin, Benjamin A.
438844,"Rocheteau, Guillaume",23754,,Rocheteau, Guillaume
438845,"Wright, Randall",23754,,Wright, Randall
438846,"Zhang, Cathy",23754,,Zhang, Cathy
438889,"Foarta, Dana",23755,,Foarta, Dana
438931,"Banerjee, Abhijit",23756,,Banerjee, Abhijit
438932,"Hanna, Rema",23756,,Hanna, Rema
438933,"Kyle, Jordan",23756,,Kyle, Jordan
438934,"Olken, Benjamin A.",23756,,Olken, Benjamin A.
438935,"Sumarto, Sudarno",23756,,Sumarto, Sudarno
439001,"Aguiar, Luis",23757,,Aguiar, Luis
439002,"Waldfogel, Joel",23757,,Waldfogel, Joel
439045,"Amiti, Mary",23758,,Amiti, Mary
439046,"Weinstein, David E.",23758,,Weinstein, David E.
439102,"Bianchi, Javier",23759,,Bianchi, Javier
439103,"Mendoza, Enrique G.",23759,,Mendoza, Enrique G.
439160,"Jehiel, Philippe",23760,,Jehiel, Philippe
439161,"Lamy, Laurent",23760,,Lamy, Laurent
439210,"Reinhart, Carmen M.",23761,,Reinhart, Carmen M.
439211,"Rogoff, Kenneth S.",23761,,Rogoff, Kenneth S.
439253,"Hall, Robert E.",23762,,Hall, Robert E.
439290,"Smith, Jennifer C.",23763,,Smith, Jennifer C.
439329,"Cook, Philip J.",23764,,Cook, Philip J.
439330,"Macdonald, John",23764,,Macdonald, John
439371,"Vollaard, Ben",23765,,Vollaard, Ben
439372,"Van Ours, Jan C.",23765,,Van Ours, Jan C.
439413,"Muthoo, Abhinay",23766,,Muthoo, Abhinay
439414,"Mutuswami, Suresh",23766,,Mutuswami, Suresh
439453,"Salm, Martin",23767,,Salm, Martin
439492,"Currie, Janet",23768,,Currie, Janet
439533,"Milani, Fabio",23769,,Milani, Fabio
439573,"Machin, Stephen",23770,,Machin, Stephen
439574,"Marie, Olivier",23770,,Marie, Olivier
439575,"Vujic, Suncica",23770,,Vujic, Suncica
439621,"Czernich, Nina",23771,,Czernich, Nina
439622,"Falck, Oliver",23771,,Falck, Oliver
439623,"Kretschmer, Tobias",23771,,Kretschmer, Tobias
439624,"Woessmann, Ludger",23771,,Woessmann, Ludger
439671,"Duca, John V.",23772,,Duca, John V.
439672,"Muellbauer, John",23772,,Muellbauer, John
439673,"Murphy, Anthony",23772,,Murphy, Anthony
439715,"Haan, Marco A.",23773,,Haan, Marco A.
439716,"Moraga-Gonzalez, Jose L.",23773,,Moraga-Gonzalez, Jose L.
439759,"Van Der Ploeg, Frederick",23774,,Van Der Ploeg, Frederick
439760,"Venables, Anthony J.",23774,,Venables, Anthony J.
439801,"Cabrales, Antonio",23775,,Cabrales, Antonio
439802,"Hauk, Esther",23775,,Hauk, Esther
439844,"Liski, Matti",23776,,Liski, Matti
439845,"Montero, Juan-Pablo",23776,,Montero, Juan-Pablo
439886,"Schivardi, Fabiano",23777,,Schivardi, Fabiano
439887,"Viviano, Eliana",23777,,Viviano, Eliana
439925,"Ahituv, Avner",23778,,Ahituv, Avner
439926,"Zeira, Joseph",23778,,Zeira, Joseph
439968,"Milanovic, Branko",23779,,Milanovic, Branko
439969,"Lindert, Peter H.",23779,,Lindert, Peter H.
439970,"Williamson, Jeffrey G.",23779,,Williamson, Jeffrey G.
440008,"Challe, Edouard",23780,,Challe, Edouard
440009,"Ragot, Xavier",23780,,Ragot, Xavier
440047,"Michaels, Guy",23781,,Michaels, Guy
440088,"Tsui, Kevin K.",23782,,Tsui, Kevin K.
440126,"Parey, Matthias",23783,,Parey, Matthias
440127,"Waldinger, Fabian",23783,,Waldinger, Fabian
440172,"Davies, James B.",23784,,Davies, James B.
440173,"Sandstroem, Susanna",23784,,Sandstroem, Susanna
440174,"Shorrocks, Anthony",23784,,Shorrocks, Anthony
440175,"Wolff, Edward N.",23784,,Wolff, Edward N.
440214,"Beetsma, Roel",23785,,Beetsma, Roel
440215,"Giuliodori, Massimo",23785,,Giuliodori, Massimo
440257,"Gemmell, Norman",23786,,Gemmell, Norman
440258,"Kneller, Richard",23786,,Kneller, Richard
440259,"Sanz, Ismael",23786,,Sanz, Ismael
440302,"Metcalfe, Robert",23787,,Metcalfe, Robert
440303,"Powdthavee, Nattavudh",23787,,Powdthavee, Nattavudh
440304,"Dolan, Paul",23787,,Dolan, Paul
440347,"Coman, Katharine",23788,,Coman, Katharine
440386,"Arnold, Jens Matthias",23789,,Arnold, Jens Matthias
440387,"Brys, Bert",23789,,Brys, Bert
440388,"Heady, Christopher",23789,,Heady, Christopher
440389,"Johansson, Asa",23789,,Johansson, Asa
440390,"Schwellnus, Cyrille",23789,,Schwellnus, Cyrille
440391,"Vartia, Laura",23789,,Vartia, Laura
440430,"Lansing, Kevin J.",23790,,Lansing, Kevin J.
440469,"Poschke, Markus",23791,,Poschke, Markus
440509,"Etro, Federico",23792,,Etro, Federico
440510,"Colciago, Andrea",23792,,Colciago, Andrea
440552,"De Walque, Gregory",23793,,De Walque, Gregory
440553,"Pierrard, Olivier",23793,,Pierrard, Olivier
440554,"Rouabah, Abdelaziz",23793,,Rouabah, Abdelaziz
440598,"Castelnuovo, Efrem",23794,,Castelnuovo, Efrem
440599,"Surico, Paolo",23794,,Surico, Paolo
440640,"Feve, Patrick",23795,,Feve, Patrick
440641,"Guay, Alain",23795,,Guay, Alain
440681,"Janssen, Maarten C. W.",23796,,Janssen, Maarten C. W.
440682,"Karamychev, Vladimir A.",23796,,Karamychev, Vladimir A.
440723,"Devereux, Paul J.",23797,,Devereux, Paul J.
440724,"Hart, Robert A.",23797,,Hart, Robert A.
440765,"Bandiera, Oriana",23798,,Bandiera, Oriana
440766,"Larcinese, Valentino",23798,,Larcinese, Valentino
440767,"Rasul, Imran",23798,,Rasul, Imran
440808,"Jackson, C. Kirabo",23799,,Jackson, C. Kirabo
440849,"Behncke, Stefanie",23800,,Behncke, Stefanie
440850,"Froelich, Markus",23800,,Froelich, Markus
440851,"Lechner, Michael",23800,,Lechner, Michael
440901,"Banks, James",23801,,Banks, James
440902,"O'Dea, Cormac",23801,,O'Dea, Cormac
440903,"Oldfield, Zoe",23801,,Oldfield, Zoe
440946,"Card, David",23802,,Card, David
440947,"Kluve, Jochen",23802,,Kluve, Jochen
440948,"Weber, Andrea",23802,,Weber, Andrea
440992,"Jappelli, Tullio",23803,,Jappelli, Tullio
