"Atkins, David",David Atkins,David Atkins,Male
"Autor, David",David Autor,David Autor,Male
"Audretsch, Db",Db Audretsch,David B. Audretsch,Male
"Wasshausen, David B.",David B. Wasshausen,David B. Wasshausen,Male
"Bailey, D",D Bailey,David Bailey,Male
"Betson, D",D Betson,David Benson,Male
"Berger, David",David Berger,David Berger,Male
"Berri, Dj",Dj Berri,David Berri,Male
"Besanko, D",D Besanko,David Besanko,Male
"Besanko, David",David Besanko,David Besanko,Male
"Bjerk, David",David Bjerk,David Bjerk,Male
"Blackaby, D",D Blackaby,David Blackaby,Male
"Blackaby, Dh",Dh Blackaby,David Blackaby,Male
"Blake, D",D Blake,David Blake,Male
"Blakeslee, David",David Blakeslee,David Blakeslee,Male
"Braybrooke, David",David Braybrooke,David Braybrooke,Male
"Chan, David C.",David C. Chan,David C. Chan,Male
"Mcgarvey, David C.",David C. Mcgarvey,David C. Mcgarvey,Male
"Mowery, Dc",Dc Mowery,David C. Mowery,Male
"Parsley, David C.",David C. Parsley,David C. Parsley,Male
"Phillips, David C.",David C. Phillips,David C. Phillips,Male
"Ribar, Dc",Dc Ribar,David C. Ribar,Male
"Stapleton, Dc",Dc Stapleton,David C. Stapleton,Male
"Webb, D",D Webb,David C. Webb,Male
"Webb, David C.",David C. Webb,David C. Webb,Male
"Webb, Dc",Dc Webb,David C. Webb,Male
"Wheelock, David C.",David C. Wheelock,David C. Wheelock,Male
"Harbord, D",D Harbord,David Cameron Harbord,Male
"Campbell, David",David Campbell,David Campbell,Male
"Canning, D",D Canning,David Canning,Male
"Card, David",David Card,David Card,Male
"Carr, Dl",Dl Carr,David Carr,Male
"Cass, D",D Cass,David Cass,Male
"Cesarini, David",David Cesarini,David Cesarini,Male
"Chan, David",David Chan,David Chan,Male
"Colander, D",D Colander,David Charles Colander,Male
"Clingingsmith, David",David Clingingsmith,David Clingingsmith,Male
"Coady, Dp",Dp Coady,David Coady,Male
"Cobham, D",D Cobham,David Cobham,Male
"Cobham, David",David Cobham,David Cobham,Male
"Colander, David",David Colander,David Colander,Male
"Collard, Da",Da Collard,David Collard,Male
"Collie, Dr",Dr Collie,David Collie,Male
"Cuberes, David",David Cuberes,David Cuberes,Male
"Cutler, David",David Cutler,David Cutler,Male
"Laitin, David D.",David D. Laitin,David D. Laitin,Male
"Li, David Daokui",David Daokui Li,David Daokui Li,Male
"De La Croix, David",David De La Croix,David De La Croix,Male
"De Meza, D",D De Meza,David de Meza,Male
"De Meza, David",David De Meza,David De Meza,Male
"Demeza, D",D Demeza,David de Meza,Male
"Demery, D",D Demery,David Demery,Male
"Denslow, D",D Denslow,David Denslow,Male
"Dillenberger, David",David Dillenberger,David Dillenberger,Male
"Friedman, D",D Friedman,David Director Friedman,Male
"Dollar, D",D Dollar,David Dollar,Male
"Donaldson, D",D Donaldson,David Donaldson,Male
"Donaldson, Dave",Dave Donaldson,David Donaldson,Male
"Dorn, David",David Dorn,David Dorn,Male
"Lassen, David Dreyer",David Dreyer Lassen,David Dreyer Lassen,Male
"Sahn, De",De Sahn,David E Sahn,Male
"Bloom, De",De Bloom,David E. Bloom,Male
"Card, D",D Card,David E. Card,Male
"Sappington, Dem",Dem Sappington,David E. M. Sappington,Male
"Mills, De",De Mills,David E. Mills,Male
"Runkle, De",De Runkle,David E. Runkle,Male
"Sahn, David E.",David E. Sahn,David E. Sahn,Male
"Weinstein, David E.",David E. Weinstein,David E. Weinstein,Male
"Weinstein, De",De Weinstein,David E. Weinstein,Male
"Wildasin, De",De Wildasin,David E. Wildasin,Male
"Encaoua, D",D Encaoua,David Encaoua,Male
"Ettinger, David",David Ettinger,David Ettinger,Male
"Evans, David",David Evans,David Evans,Male
"Seiders, Df",Df Seiders,David F Seiders,Male
"Bradford, Df",Df Bradford,David F. Bradford,Male
"Hendry, Df",Df Hendry,David F. Hendry,Male
"Weiman, David F.",David F. Weiman,David F. Weiman,Male
"Fielding, D",D Fielding,David Fielding,Male
"Figlio, David",David Figlio,David Figlio,Male
"Figlio, Dn",Dn Figlio,David Figlio,Male
"Barr, Dg",Dg Barr,David G. Barr,Male
"Bivin, Dg",Dg Bivin,David G. Bivin,Male
"Blanchflower, David G.",David G. Blanchflower,David G. Blanchflower,Male
"Blanchflower, Dg",Dg Blanchflower,David G. Blanchflower,Male
"Tarr, Dg",Dg Tarr,David G. Tarr,Male
"Johnson, D. Gale",D. Gale Johnson,David Gale Johnson,Male
"Garman, D",D Garman,David Garman,Male
"Champernowne, D. G.",D. G. Champernowne,David Gawen Champernowne,Male
"Champernowne, Dg",Dg Champernowne,David Gawen Champernowne,Male
"Genesove, D",D Genesove,David Genesove,Male
"Gill, David",David Gill,David Gill,Male
"Tyndall, David Gordon",David Gordon Tyndall,David Gordon Tyndall,Male
"Gowland, Dh",Dh Gowland,David Gowland,Male
"Granick, D",D Granick,David Granick,Male
"Granick, David",David Granick,David Granick,Male
"Greenaway, D",D Greenaway,David Greenaway,Male
"Autor, David H.",David H. Autor,David H. Autor,Male
"Autor, Dh",Dh Autor,David H. Autor,Male
"Howard, Dh",Dh Howard,David H. Howard,Male
"Hsu, David H.",David H. Hsu,David H. Hsu,Male
"Papell, Dh",Dh Papell,David H. Papell,Male
"Romer, D",D Romer,David H. Romer,Male
"Romer, David H.",David H. Romer,David H. Romer,Male
"Romer, Dh",Dh Romer,David H. Romer,Male
"Small, Dh",Dh Small,David H. Small,Male
"Blackwell, D.",D. Blackwell,David Harold Blackwell,Male
"Hartman, D",D Hartman,David Hartman,Male
"Hartman, Dg",Dg Hartman,David Hartman,Male
"Hawkins, David",David Hawkins,David Hawkins,Male
"Heald, D",D Heald,David Heald,Male
"Hemenway, D",D Hemenway,David Hemenway,Male
"Hemous, David",David Hemous,David Hemous,Male
"Hensher, Da",Da Hensher,David Hensher,Male
"Hirshleifer, D",D Hirshleifer,David Hirshleifer,Male
"Huffman, David",David Huffman,David Huffman,Male
"Fand, David I.",David I. Fand,David I. Fand,Male
"Laibson, D",D Laibson,David I. Laibson,Male
"Levine, David I.",David I. Levine,David I. Levine,Male
"Levine, Di",Di Levine,David I. Levine,Male
"Meiselman, D",D Meiselman,David I. Meiselman,Male
"Meiselman, Di",Di Meiselman,David I. Meiselman,Male
"Cooper, David J.",David J. Cooper,David J. Cooper,Male
"Cooper, Dj",Dj Cooper,David J. Cooper,Male
"Deming, David J.",David J. Deming,David J. Deming,Male
"Freeman, David J.",David J. Freeman,David J. Freeman,Male
"Loschky, D",D Loschky,David J. Loschky,Male
"Ott, Dj",Dj Ott,David J. Ott,Male
"Price, David J.",David J. Price,David J. Price,Male
"Mayston, Dj",Dj Mayston,David John Mayston,Male
"Smyth, D",D Smyth,David John Smyth,Male
"Smyth, Dj",Dj Smyth,David John Smyth,Male
"Joulfaian, David",David Joulfaian,David Joulfaian,Male
"Backus, D",D Backus,David K. Backus,Male
"Backus, Dk",Dk Backus,David K. Backus,Male
"Guilkey, Dk",Dk Guilkey,David K. Guilkey,Male
"Begg, Dkh",Dkh Begg,David K. H. Begg,Male
"Levine, David K.",David K. Levine,David K. Levine,Male
"Levine, Dk",Dk Levine,David K. Levine,Male
"Whitcomb, Dk",Dk Whitcomb,David K. Whitcomb,Male
"Kelsey, D",D Kelsey,David Kelsey,Male
"Krisztian Nagy, David",David Krisztian Nagy,David Krisztian Nagy,Male
"Cleeton, Dl",Dl Cleeton,David L. Cleeton,Male
"Dicks, David L.",David L. Dicks,David L. Dicks,Male
"Glickman, David L.",David L. Glickman,David L. Glickman,Male
"Hummels, D",D Hummels,David L. Hummels,Male
"Kaserman, Dl",Dl Kaserman,David L. Kaserman,Male
"Sjoquist, Dl",Dl Sjoquist,David L. Sjoquist,Male
"Lagakos, David",David Lagakos,David Lagakos,Male
"Laibman, D",D Laibman,David Laibman,Male
"Laibson, David",David Laibson,David Laibson,Male
"Laidler, D",D Laidler,David Laidler,Male
"Landes, Ds",Ds Landes,David Landes,Male
"Latto, David",David Latto,David Latto,Male
"Levhari, D",D Levhari,David Levhari,Male
"Levharl, D",D Levharl,David Levharl,Male
"Lopez-Salido, David",David Lopez-Salido,David Lopez-Salido,Male
"Lucking-Reiley, D",D Lucking-Reiley,David Lucking-Reiley,Male
"Betson, Dm",Dm Betson,David M Benson,Male
"Blank, David M.",David M. Blank,David M. Blank,Male
"Cutler, D",D Cutler,David M. Cutler,Male
"Cutler, Da",Da Cutler,David M. Cutler,Male
"Cutler, David M.",David M. Cutler,David M. Cutler,Male
"Cutler, Dm",Dm Cutler,David M. Cutler,Male
"Newbery, Dm",Dm Newbery,David M. G. Newbery,Male
"Newbery, Dmg",Dmg Newbery,David M. G. Newbery,Male
"Newbury, Dm",Dm Newbury,David M. G. Newbery,Male
"Grether, Dm",Dm Grether,David M. Grether,Male
"Kreps, Dm",Dm Kreps,David M. Kreps,Male
"Lilien, Dm",Dm Lilien,David M. Lilien,Male
"Reeb, David M.",David M. Reeb,David M. Reeb,Male
"Wright, David M.",David M. Wright,David M. Wright,Male
"Martimort, D",D Martimort,David Martimort,Male
"Martimort, David",David Martimort,David Martimort,Male
"Martinez-Miera, David",David Martinez-Miera,David Martinez-Miera,Male
"Masclet, D",D Masclet,David Masclet,Male
"Mcadams, David",David Mcadams,David Mcadams,Male
"Wright, David Mcc.",David Mcc. Wright,David Mcc. Wright,Male
"Wright, David Mccord",David Mccord Wright,David Mccord Wright,Male
"Mcfarland, D",D Mcfarland,David McFarland,Male
"Mckenzie, David",David Mckenzie,David Mckenzie,Male
"Miles, David",David Miles,David Miles,Male
"Bensusan-Butt, D. M.",D. M. Bensusan-Butt,David Miles Bensusan-Butt,Male
"Mitch, David",David Mitch,David Mitch,Male
"Molina, Dj",Dj Molina,David Molina,Male
"Molitor, David",David Molitor,David Molitor,Male
"Morawetz, D",D Morawetz,David Morawetz,Male
"Laband, David N.",David N. Laband,David N. Laband,Male
"Laband, Dn",Dn Laband,David N. Laband,Male
"Weil, David N.",David N. Weil,David N. Weil,Male
"Weil, Dn",Dn Weil,David N. Weil,Male
"Bell, Dnf",Dnf Bell,David N.F. Bell,Male
"Neumark, D",D Neumark,David Neumark,Male
"Neumark, David",David Neumark,David Neumark,Male
"Newbury, D",D Newbury,David Newbery,Male
"Nissen, D",D Nissen,David Nissen,Male
"Novick, David",David Novick,David Novick,Male
"Baron, Dp",Dp Baron,David P. Baron,Male
"Byrne, David P.",David P. Byrne,David P. Byrne,Male
"Myatt, David P.",David P. Myatt,David P. Myatt,Male
"Paton, D",D Paton,David Paton,Male
"Perez-Castrillo, D",D Perez-Castrillo,David Perez-Castrillo,Male
"Piachaud, D",D Piachaud,David Piachaud,Male
"Pines, D",D Pines,David Pines,Male
"Porter, David",David Porter,David Porter,Male
"Powell, David",David Powell,David Powell,Male
"Preinerstorfer, David",David Preinerstorfer,David Preinerstorfer,Male
"Agrawal, David R.",David R. Agrawal,David R. Agrawal,Male
"Just, David R.",David R. Just,David R. Just,Male
"Kamerschen, Dr",Dr Kamerschen,David R. Kamerschen,Male
"Roberts, David R.",David R. Roberts,David R. Roberts,Male
"Baqaee, David Rezza",David Rezza Baqaee,David Rezza Baqaee,Male
"Roodman, D",D Roodman,David Roodman,Male
"Ahn, David S.",David S. Ahn,David S. Ahn,Male
"Bizer, Ds",Ds Bizer,David S. Bizer,Male
"Brookshire, Ds",Ds Brookshire,David S. Brookshire,Male
"Bullock, Ds",Ds Bullock,David S. Bullock,Male
"Evans, Ds",Ds Evans,David S. Evans,Male
"Huang, Ds",Ds Huang,David S. Huang,Male
"Jacks, David S.",David S. Jacks,David S. Jacks,Male
"Johnson, D",D Johnson,David S. Johnson,Male
"Lee, David S.",David S. Lee,David S. Lee,Male
"Lee, Ds",Ds Lee,David S. Lee,Male
"Lee, Ds",Ds Lee,David S. Lee,Male
"Scharfstein, D",D Scharfstein,David S. Scharfstein,Male
"Scharfstein, Ds",Ds Scharfstein,David S. Scharfstein,Male
"Sibley, Ds",Ds Sibley,David S. Sibley,Male
"Sapsford, D",D Sapsford,David Sapsford,Male
"Scharfstein, David",David Scharfstein,David Scharfstein,Male
"Schmeidler, D",D Schmeidler,David Schmeidler,Male
"Schmeidler, David",David Schmeidler,David Schmeidler,Male
"Schoenherr, David",David Schoenherr,David Schoenherr,Male
"Schwartzman, D",D Schwartzman,David Schwartzman,Male
"Seim, David",David Seim,David Seim,Male
"Solomons, David",David Solomons,David Solomons,Male
"Sraer, David",David Sraer,David Sraer,Male
"Stasavage, David",David Stasavage,David Stasavage,Male
"Stromberg, David",David Stromberg,David Stromberg,Male
"Swinton, Dh",Dh Swinton,David Swinton,Male
"Ellwood, Dt",Dt Ellwood,David T. Ellwood,Male
"Jacho-Chavez, David T.",David T. Jacho-Chavez,David T. Jacho-Chavez,Male
"Robinson, Dwight E.",Dwight E. Robinson,David T. Robinson,Male
"Scheffman, Dt",Dt Scheffman,David T. Scheffman,Male
"Teece, Dj",Dj Teece,David Teece,Male
"Thesmar, D",D Thesmar,David Thesmar,Male
"Thesmar, David",David Thesmar,David Thesmar,Male
"Toniatti, David",David Toniatti,David Toniatti,Male
"Ulph, David",David Ulph,David Ulph,Male
"Vandantzig, D",D Vandantzig,David van Dantzig,Male
"Vanzetti, D",D Vanzetti,David Vanzetti,Male
"Vestin, David",David Vestin,David Vestin,Male
"Vines, D",D Vines,David Vines,Male
"Brown, David W.",David W. Brown,David W. Brown,Male
"Galenson, David W.",David W. Galenson,David W. Galenson,Male
"Galenson, Dw",Dw Galenson,David W. Galenson,Male
"Harless, Dw",Dw Harless,David W. Harless,Male
"Johnston, David W.",David W. Johnston,David W. Johnston,Male
"Lusher, David W.",David W. Lusher,David W. Lusher,Male
"Verry, Dw",Dw Verry,David W. Rasmussen',Male
"Wilcox, David W.",David W. Wilcox,David W. Wilcox,Male
"Wilcox, Dw",Dw Wilcox,David W. Wilcox,Male
"Weil, David",David Weil,David Weil,Male
"Weintraub, David",David Weintraub,David Weintraub,Male
"Weisbach, David",David Weisbach,David Weisbach,Male
"Wettstein, D",D Wettstein,David Wettstein,Male
"Wettstein, David",David Wettstein,David Wettstein,Male
"Wheeler, D",D Wheeler,David Wheeler,Male
"Whynes, Dk",Dk Whynes,David Whynes,Male
"Wright, David",David Wright,David Wright,Male
"Yang, David Y.",David Y. Yang,David Y. Yang,Male
"Yanagizawa-Drott, David",David Yanagizawa-Drott,David Yanagizawa-Drott,Male
"Yang, David",David Yang,David Yang,Male
"Yokum, David",David Yokum,David Yokum,Male
"Zervos, D",D Zervos,David Zervos,Male
"Zilberman, D",D Zilberman,David Zilberman,Male
"Zilberman, David",David Zilberman,David Zilberman,Male
"Cantoni, Davide",Davide Cantoni,Davide Cantoni,Male
"Debortoli, Davide",Davide Debortoli,Davide Debortoli,Male
"Malacrino, Davide",Davide Malacrino,Davide Malacrino,Male
"Pirino, Davide",Davide Pirino,Davide Pirino,Male
"Ticchi, Davide",Davide Ticchi,Davide Ticchi,Male
"Chor, Davin",Davin Chor,Davin Chor,Male
"Zerom, Dawit",Dawit Zerom,Dawit Zerom,Male
"Manoli, Day",Day Manoli,Day Manoli,Male
"Wu, Dm",Dm Wu,De-Min Wu,Male
"Worcester, Dean A., Jr.",Dean A. Worcester,Dean A. Worcester,Male
"Corbae, D",D Corbae,Dean Corbae,Male
"Lueck, D",D Lueck,Dean Lueck,Male
"Leimer, Dr",Dr Leimer,Dean R. Leimer,Male
"Dutton, Ds",Ds Dutton,Dean S. Dutton,Male
"Karlan, Dean",Dean Karlan,Dean S. Karlan,Male
"Karlan, Dean S.",Dean S. Karlan,Dean S. Karlan,Male
"Spears, Dean",Dean Spears,Dean Spears,Male
"Taylor, Dh",Dh Taylor,Dean Taylor,Male
"Yang, Dean",Dean Yang,Dean Yang,Male
"Carson, Deane",Deane Carson,Deane C. Carson,Male
"Cobb-Clark, Deborah A.",Deborah A. Cobb-Clark,Deborah A. Cobb-Clark,Female
"Cobbclark, Da",Da Cobbclark,Deborah A. Cobb-Clark,Female
"Goldschmidt, Deborah",Deborah Goldschmidt,Deborah Goldschmidt,Female
"Lucas, D",D Lucas,Deborah J. Lucas,Female
"Lucas, Deborah J.",Deborah J. Lucas,Deborah J. Lucas,Female
"Laren, D",D Laren,Deborah Laren,Female
"Figart, Dm",Dm Figart,Deborah M. Figart,Female
"Marciano, Deborah",Deborah Marciano,Deborah Marciano,Female
"Reed, Deborah",Deborah Reed,Deborah Reed,Female
"Swenson, Dl",Dl Swenson,Deborah Swenson,Female
"Wilson, Deborah",Deborah Wilson,Deborah Wilson,Female
"Ray, Debraj",Debraj Ray,Debraj Ray,Male
"Khatkhate, Dr",Dr Khatkhate,Deena Khatkhate,Male
"Nayyar, D",D Nayyar,Deepak Nayyar,Male
"Rajagopal, Deepak",Deepak Rajagopal,Deepak Rajagopal,Male
"Basak, Deepal",Deepal Basak,Deepal Basak,Male
"Diaz, Delavane",Delavane Diaz,Delavane Diaz,Female
"Snider, Delbert A.",Delbert A. Snider,Delbert A. Snider,Male
"Furtado, Delia",Delia Furtado,Delia Furtado,Female
"Pouzo, Demian",Demian Pouzo,Demian Pouzo,Male
"Chetverikov, Denis",Denis Chetverikov,Denis Chetverikov,Male
"Fougere, Denis",Denis Fougere,Denis Fougere,Male
"Obrien, Dp",Dp Obrien,Denis Patrick O'Brien,Male
"Ahlburg, D",D Ahlburg,Dennis A. Ahlburg,Male
"Mueller, D",D Mueller,Dennis C. Mueller,Male
"Mueller, Dc",Dc Mueller,Dennis C. Mueller,Male
"Detray, Dn",Dn Detray,Dennis deTray,Male
"Epple, D",D Epple,Dennis Epple,Male
"Epple, Dennis",Dennis Epple,Dennis Epple,Male
"Glennon, Dennis",Dennis Glennon,Dennis Glennon,Male
"Robertson, Dennis H.",Dennis H. Robertson,Dennis H. Robertson,Male
"Sullivan, Dh",Dh Sullivan,Dennis H. Sullivan,Male
"Robertson, D. H.",D. H. Robertson,Dennis Holme Robertson,Male
"Aigner, Dj",Dj Aigner,Dennis J. Aigner,Male
"Snower, Dennis J.",Dennis J. Snower,Dennis J. Snower,Male
"Snower, Dj",Dj Snower,Dennis J. Snower,Male
"Leech, D",D Leech,Dennis Leech,Male
"Novy, Dennis",Dennis Novy,Dennis Novy,Male
"Quinn, Dennis P.",Dennis P. Quinn,Dennis P. Quinn,Male
"Appleyard, Dr",Dr Appleyard,Dennis R Appleyard,Male
"Capozza, Dr",Dr Capozza,Dennis R. Capozza,Male
"Swann, D",D Swann,Dennis Swann,Male
"Yang, Dt",Dt Yang,Dennis Tao Yang,Male
"Carlton, Dennis W.",Dennis W. Carlton,Dennis W. Carlton,Male
"Carlton, Dw",Dw Carlton,Dennis W. Carlton,Male
"Jansen, Dw",Dw Jansen,Dennis W. Jansen,Male
"Munby, D. L.",D. L. Munby,Denys Lawrence Munby,Male
"Neal, D",D Neal,Derek A. Neal,Male
"Byerlee, Dr",Dr Byerlee,Derek Byerlee,Male
"Jones, Dc",Dc Jones,Derek C. Jones,Male
"Laing, D",D Laing,Derek Laing,Male
"Lemoine, Derek",Derek Lemoine,Derek Lemoine,Male
"Neal, Derek",Derek Neal,Derek Neal,Male
"Leahy, D",D Leahy,Dermot Leahy,Male
"Rowe, Da",Da Rowe,Deryck A. Rowe,Male
"Mitra, Devashish",Devashish Mitra,Devashish Mitra,Male
"Pope, Devin G.",Devin G. Pope,Devin G. Pope,Male
"Pope, Devin",Devin Pope,Devin Pope,Male
"Keezer, Dexter M.",Dexter M. Keezer,Dexter Morriam Keezer,Male
"Keezer, Dexter Merriam",Dexter Merriam Keezer,Dexter Morriam Keezer,Male
"Keezer, Dexter Merrmaz",Dexter Merrmaz Keezer,Dexter Morriam Keezer,Male
"Szalay, Dezso",Dezso Szalay,Dezsö Szalay,Male
"Alexander, D",D Alexander,Diane Alexander,Female
"Coffey, Diane",Diane Coffey,Diane Coffey,Female
"Macunovich, Dj",Dj Macunovich,Diane J. Macunovich,Female
"Werneke, D",D Werneke,Diane Werneke,Female
"Schanzenbach, Diane Whitmore",Diane Whitmore Schanzenbach,Diane Whitmore Schanzenbach,Female
"Whitmore, D",D Whitmore,Diane Whitmore Schanzenbach,Female
"Whitmore, Dm",Dm Whitmore,Diane Whitmore Schanzenbach,Female
"Nanto, Dk",Dk Nanto,Dick K. Nanto,Male
"Netzer, D",D Netzer,Dick Netzer,Male
"Van Dijk, Dick",Dick Van Dijk,Dick Van Dijk,Male
"Leavens, Dickson H.",Dickson H. Leavens,Dickson H. Leavens,Male
"Gambetta, Diego",Diego Gambetta,Diego Gambetta,Male
"Puga, D",D Puga,Diego Puga,Male
"Saravia, Diego",Diego Saravia,Diego Saravia,Male
"Valderrama, D",D Valderrama,Diego Valderrama,Male
"Balkenborg, D",D Balkenborg,Dieter Balkenborg,Male
"Bos, D",D Bos,Dieter Bös,Male
"Harhoff, Dietmar",Dietmar Harhoff,Dietmar Harhoff,Male
"Fausten, Dk",Dk Fausten,Dietrich K Fausten,Male
"Mookherjee, D",D Mookherjee,Dilip Mookherjee,Male
"Vayanos, Dimitri",Dimitri Vayanos,Dimitri Vayanos,Male
"Christelis, Dimitris",Dimitris Christelis,Dimitris Christelis,Male
"Georgarakos, Dimitris",Dimitris Georgarakos,Dimitris Georgarakos,Male
"Papanikolaou, Dimitris",Dimitris Papanikolaou,Dimitris Papanikolaou,Male
"Rosenberg, Dinah",Dinah Rosenberg,Dinah Rosenberg,Female
"Webbink, Dinand",Dinand Webbink,Dinand Webbink,Male
"Webbink, Dw",Dw Webbink,Dinand Webbink,Male
"Gerardi, Dino",Dino Gerardi,Dino Gerardi,Male
"Karageorgas, D",D Karageorgas,Dionysios Karageorgas,Male
"Bergemann, Dirk",Dirk Bergemann,Dirk Bergemann,Male
"Bethmann, Dirk",Dirk Bethmann,Dirk Bethmann,Male
"Engelmann, Dirk",Dirk Engelmann,Dirk Engelmann,Male
"Krueger, D",D Krueger,Dirk Krueger,Male
"Krueger, Dirk",Dirk Krueger,Dirk Krueger,Male
"Nitzsche, D",D Nitzsche,Dirk Nitzsche,Male
"Salehiisfahani, D",D Salehiisfahani,Djavad Salehi-Isfahani,Male
"Kuvshinov, Dmitry",Dmitry Kuvshinov,Dmitry Kuvshinov,Male
"Taubinsky, Dmitry",Dmitry Taubinsky,Dmitry Taubinsky,Male
"Berga, Dolors",Dolors Berga,Dolors Berga Colom,Female
"Ferraro, Domenico",Domenico Ferraro,Domenico Ferraro,Male
"Gagliardo, Domenico",Domenico Gagliardo,Domenico Gagliardo,Male
"Giannone, Domenico",Domenico Giannone,Domenico Giannone,Male
"Tabasso, Domenico",Domenico Tabasso,Domenico Tabasso,Male
"Parker, Dominic P.",Dominic P. Parker,Dominic P. Parker,Male
"Rohner, Dominic",Dominic Rohner,Dominic Rohner,Male
"Sachs, Dominik",Dominik Sachs,Dominik Sachs,Male
"Kryczka, Dominika",Dominika Kryczka,Dominika Kryczka,Female
"Goux, Dominique",Dominique Goux,Dominique Goux,Female
"De Walle, Dominique Van",Dominique Van De Walle,Dominique Van De Walle,Female
"Roper, D",D Roper,Don E. Roper,Male
"Roper, De",De Roper,Don E. Roper,Male
"Fullerton, D",D Fullerton,Don Fullerton,Male
"Fullerton, Dj",Dj Fullerton,Don Fullerton,Male
"Patinkin, D",D Patinkin,Don Patinkin,Male
"Patinkin, Don",Don Patinkin,Don Patinkin,Male
