index,InstID,ArticleID,AuthorID
1380,13,3284,5982
1381,3,3285,5855
1382,411,3286,4903
1383,326,3286,4994
1384,17,3286,4994
1385,494,3287,236
1386,3,3287,236
1387,2,3287,923
1388,494,3287,3401
1389,2,3287,3401
1390,494,3288,2941
1391,3,3288,2941
1392,3,3288,3274
1393,494,3288,3274
1394,2,3289,457
1395,2,3289,1627
1396,1,3290,215
1397,1,3290,1133
1398,2,3291,263
1399,578,3291,714
1400,2,3291,4281
1401,578,3291,5318
1402,13,3292,5153
1403,114,3292,5769
1404,6,3293,935
1405,578,3293,3766
1406,617,3294,1979
1407,24,3294,4385
1408,494,3294,4385
1409,95,3294,5432
1410,6,3295,680
1411,509,3295,5018
1412,494,3295,5018
1413,478,3295,5018
1414,347,3296,515
1415,3,3296,2592
1416,3,3296,5163
1417,255,3297,370
1418,16,3297,3730
1419,599,3298,32
1420,617,3298,3337
1421,12,3299,2848
1422,494,3299,2848
1423,48,3299,4191
1424,48,3299,7940
1425,18,3300,504
1426,494,3301,4252
1427,12,3301,4252
1428,617,3301,5612
1429,78,3301,5612
1430,16,3301,5673
1431,5,3301,5673
1432,115,3302,3330
1433,494,3302,3330
1434,617,3302,3719
1435,494,3303,4873
1436,5,3303,4873
1437,494,3304,91
1438,5,3304,91
1439,44,3304,3231
1440,509,3305,1768
1441,275,3305,1768
1442,317,3305,4616
1443,255,3305,4616
1444,527,3305,4986
1445,503,3305,4986
1446,18,3306,1582
1447,494,3306,1582
1448,101,3306,2984
1449,617,3306,2984
1450,494,3306,2984
1451,541,3306,2984
1452,504,3306,2984
1453,504,3306,5880
1454,31,3306,5880
1455,494,3306,5880
1456,76,3307,2974
1457,76,3307,3307
1458,504,3307,3307
1459,509,3307,3307
1460,494,3307,6109
1461,11,3307,6109
1462,509,3307,6109
1463,5,3308,3552
1464,504,3308,3552
1465,494,3308,3552
1466,101,3308,4155
1467,617,3308,4155
1468,494,3308,4155
1469,213,3309,2066
1470,540,3309,2066
1471,617,3310,1816
1472,494,3311,1298
1473,14,3311,1298
1474,13,3312,2656
1475,11,3312,2868
1476,2,3313,4626
1477,494,3313,4626
1478,504,3313,4626
1479,1,3313,4844
1480,494,3313,4844
1481,43,3314,1040
1482,494,3314,1040
1483,509,3314,1040
1484,509,3315,4573
1485,8,3315,4573
1486,8,3316,1313
1487,411,3316,5240
1488,9,3317,4177
1489,9,3317,6054
1490,445,3317,6054
1491,5,3318,1492
1492,172,3319,3067
1493,8,3319,3067
1494,494,3319,3473
1495,1,3319,3473
1496,8,3319,4123
1497,494,3319,4123
1498,59,3320,431
1499,315,3320,1629
1500,547,3320,1629
1501,170,3320,7229
1502,524,3320,7229
1503,548,3321,610
1504,269,3321,610
1505,257,3321,610
1506,347,3321,1821
1507,347,3321,3410
1508,277,3321,3410
1509,494,3322,1874
1510,105,3322,1874
1511,31,3322,5990
1512,449,3323,3399
1513,14,3323,3530
1514,494,3323,3530
1515,15,3323,5779
1516,161,3324,6133
1517,213,3325,3797
1518,213,3325,3847
1519,451,3326,2202
1520,457,3326,3115
1521,6,3326,3752
1522,52,3327,3073
1523,52,3327,3734
1524,489,3328,492
1525,5,3328,2018
1526,494,3328,2018
1527,617,3329,1598
1528,140,3329,2777
1529,617,3329,3672
1530,494,3329,3672
1531,3,3330,1088
1532,342,3331,250
1533,9,3331,2948
1534,397,3331,3733
1535,9,3331,5278
1536,338,3332,1287
1537,1,3332,2476
1538,247,3333,4289
1539,247,3333,4582
1540,170,3333,4582
1541,504,3334,739
1542,193,3334,739
1543,199,3334,739
1544,504,3334,2905
1545,494,3334,2905
1546,169,3334,2905
1547,4,3335,1667
1548,617,3335,4608
1549,617,3335,4742
1550,504,3336,138
1551,16,3336,138
1552,16,3336,2768
1553,10,3337,271
1554,494,3337,271
1555,617,3337,271
1556,494,3337,403
1557,10,3337,403
1558,11,3338,1578
1559,1,3338,3966
1560,2,3338,4808
1561,23,3339,1641
1562,504,3339,3124
1563,8,3339,3124
1564,494,3339,3124
1565,509,3339,3124
1566,1,3340,415
1567,494,3340,415
1568,9,3340,2962
1569,494,3340,2962
1570,178,3341,1700
1571,327,3342,3623
1572,527,3342,3623
1573,269,3342,3623
1574,250,3342,3623
1575,504,3343,1982
1576,494,3343,1982
1577,16,3343,1982
1578,617,3343,2943
1579,504,3343,2943
1580,349,3343,3306
1581,504,3343,3306
1582,617,3343,3306
1583,5,3344,2278
1584,94,3344,3559
1585,494,3345,3611
1586,5,3345,3611
1587,494,3345,4610
1588,10,3345,4610
1589,3,3346,156
1590,24,3346,1245
1591,494,3347,993
1592,6,3347,993
1593,617,3347,993
1594,2,3348,1565
1595,249,3348,1565
1596,1,3349,1133
1597,13,3350,3953
1598,494,3350,3953
1599,357,3350,5894
1600,504,3350,5894
1601,51,3351,1672
1602,617,3351,3721
1603,599,3351,3721
1604,215,3351,4406
1605,494,3351,4406
1606,17,3352,641
1607,215,3352,4167
1608,5,3353,1756
1609,341,3353,4216
1610,513,3354,193
1611,25,3354,193
1612,1,3354,762
1613,11,3355,3542
1614,494,3355,3542
1615,14,3355,3567
1616,504,3355,3567
1617,14,3356,1051
1618,494,3356,1051
1619,486,3356,3050
1620,612,3356,3050
1621,16,3356,4224
1622,494,3356,4224
1623,16,3357,119
1624,11,3358,2868
1625,48,3358,5865
1626,3,3359,2820
1627,295,3360,1312
1628,67,3360,1312
1629,42,3360,1867
1630,494,3360,1867
1631,174,3360,1867
1632,494,3361,2043
1633,8,3361,2043
1634,468,3361,5304
1635,213,3361,5304
1636,504,3362,5259
1637,543,3362,5259
1638,494,3362,5259
1639,9,3362,5259
1640,536,3362,6020
1641,6,3363,2753
1642,6,3363,3374
1643,20,3364,1527
1644,4,3364,2382
1645,5,3364,3007
1646,13,3365,1362
1647,411,3366,5240
1648,20,3367,4433
1649,2,3368,1525
1650,540,3368,1525
1651,4,3368,1888
1652,10,3368,4333
1653,617,3369,5148
1654,292,3370,728
1655,250,3370,1555
1656,105,3371,1874
1657,494,3371,1874
1658,115,3371,3330
1659,494,3371,3330
1660,617,3371,3719
1661,617,3372,584
1662,617,3372,1063
1663,494,3373,2656
1664,13,3373,2656
1665,3,3374,1595
1666,494,3375,3515
1667,2,3375,3515
1668,9,3376,623
1669,3,3376,5070
1670,23,3377,1721
1671,23,3377,3881
1672,23,3377,5161
1673,349,3378,697
1674,13,3378,697
1675,494,3378,697
1676,16,3379,5673
1677,5,3379,5673
1678,5,3380,2674
1679,175,3380,4408
1680,494,3381,4288
1681,109,3381,4288
1682,11,3381,6109
1683,494,3381,6109
1684,338,3382,2146
1685,519,3382,3163
1686,346,3382,3889
1687,549,3382,3889
1688,514,3382,3889
1689,617,3383,1704
1690,59,3383,1704
1691,494,3383,1704
1692,504,3383,1759
1693,247,3383,1759
1694,264,3383,1759
1695,504,3383,3626
1696,2,3383,3626
1697,494,3383,3626
1698,494,3384,353
1699,504,3384,353
1700,13,3384,353
1701,494,3384,439
1702,13,3384,439
1703,494,3385,2255
1704,5,3385,2255
1705,8,3386,2023
1706,217,3387,224
1707,617,3387,1007
1708,494,3387,1007
1709,83,3388,1283
1710,83,3388,3378
1711,338,3388,3868
1712,242,3389,968
1713,32,3389,5201
1714,3,3390,1434
1715,494,3390,1434
1716,494,3390,4684
1717,3,3390,4684
1718,10,3391,3468
1719,40,3391,3540
1720,2,3392,1565
1721,1,3392,2317
1722,3,3393,3532
1723,494,3393,3532
1724,8,3393,4885
1725,494,3393,4885
1726,504,3394,114
1727,9,3394,114
1728,494,3394,114
1729,508,3394,327
1730,23,3394,5692
1731,169,3395,191
1732,169,3396,945
1733,408,3396,945
1734,295,3396,3699
1735,13,3397,121
1736,249,3397,1071
1737,617,3398,1231
1738,517,3398,5162
1739,59,3398,5162
1740,11,3399,1729
1741,581,3399,1729
1742,11,3399,2868
1743,3,3400,5022
1744,260,3401,2051
1745,105,3401,2051
1746,504,3401,4610
1747,10,3401,4610
1748,494,3401,4610
1749,456,3401,6069
1750,412,3402,401
1751,16,3402,401
1752,38,3402,2376
1753,412,3402,2376
1754,494,3403,261
1755,14,3403,261
1756,581,3403,3100
1757,347,3404,816
1758,367,3404,1024
1759,347,3404,1024
1760,351,3404,2524
1761,24,3405,302
1762,494,3405,302
1763,219,3406,1880
1764,67,3406,1880
1765,494,3406,1880
1766,38,3406,3631
1767,16,3407,4766
1768,494,3408,2138
1769,1,3408,2138
1770,477,3409,1652
1771,494,3409,4673
1772,2,3409,4673
1773,540,3409,4673
1774,631,3410,154
1775,389,3410,256
1776,51,3410,256
1777,629,3410,3538
1778,324,3410,3538
1779,59,3411,5624
1780,494,3412,316
1781,11,3412,316
1782,68,3412,4159
1783,3,3413,1670
1784,494,3414,1786
1785,10,3414,1786
1786,617,3414,6078
1787,32,3414,6078
1788,494,3414,6078
1789,16,3415,3296
1790,494,3415,5737
1791,101,3415,5737
1792,617,3415,5737
1793,169,3416,498
1794,16,3416,607
1795,272,3417,374
1796,527,3417,2576
1797,272,3417,2576
1798,272,3417,4678
1799,272,3417,6104
1800,3,3418,1451
1801,430,3418,4041
1802,3,3419,1636
1803,4,3419,3708
1804,212,3420,979
1805,212,3420,2031
1806,3,3421,775
1807,494,3421,775
1808,3,3421,2761
1809,494,3421,2761
1810,3,3421,5471
1811,494,3421,5471
1812,13,3422,996
1813,17,3423,1994
1814,2,3423,5043
1815,214,3424,130
1816,494,3424,4615
1817,3,3424,4615
1818,504,3424,4615
1819,364,3425,144
1820,191,3425,149
1821,44,3425,2913
1822,5,3425,4008
1823,2,3425,5193
1824,3,3425,5193
1825,92,3426,782
1826,362,3426,1016
1827,550,3426,1016
1828,303,3426,1709
1829,617,3426,4718
1830,12,3426,4718
1831,494,3426,4718
1832,13,3427,682
1833,175,3427,2843
1834,2,3428,263
1835,255,3428,4221
1836,171,3428,4462
1837,8,3429,2057
1838,494,3429,2057
1839,13,3430,1072
1840,8,3431,2043
1841,494,3431,2043
1842,494,3431,4070
1843,4,3431,4070
1844,8,3431,4636
1845,40,3432,458
1846,40,3432,3096
1847,504,3433,1710
1848,494,3433,1710
1849,617,3433,1710
1850,504,3433,2943
1851,617,3433,2943
1852,5,3434,942
1853,215,3434,2697
1854,4,3435,557
1855,3,3435,6592
1856,101,3436,107
1857,255,3436,3035
1858,398,3436,3911
1859,504,3437,415
1860,1,3437,415
1861,494,3437,415
1862,494,3437,2042
1863,13,3437,2042
1864,494,3437,2317
1865,1,3437,2317
1866,494,3438,1824
1867,101,3438,1824
1868,101,3438,5166
1869,40,3438,6023
1870,469,3439,4246
1871,186,3439,6119
1872,617,3440,2839
1873,617,3440,5669
1874,101,3440,5669
1875,494,3440,5669
1876,170,3441,4306
1877,524,3441,4306
1878,494,3441,4306
1879,170,3441,5843
1880,524,3441,5843
1881,540,3442,1133
1882,1,3442,1133
1883,540,3442,2414
1884,2,3442,2414
1885,2,3442,5798
1886,105,3443,1040
1887,494,3443,1040
1888,513,3443,4339
1889,12,3444,781
1890,101,3445,1716
1891,494,3445,1716
1892,584,3445,2392
1893,617,3445,5230
1894,1,3446,914
1895,494,3446,1195
1896,1,3446,1195
1897,1,3446,4369
1898,494,3446,4369
1899,84,3447,3183
1900,494,3447,3437
1901,10,3447,3437
1902,5,3447,4709
1903,494,3447,4709
1904,8,9274,2668
1905,56,9274,3247
1906,8,9274,3247
1907,8,9274,4549
1908,490,9274,8425
1909,170,3448,2520
1910,252,3448,2520
1911,248,3448,2520
1912,348,3448,3343
1913,62,3448,4992
1914,349,3449,328
1915,178,3449,1324
1916,16,3449,1324
1917,24,3450,5115
1918,10,3451,1757
1919,9,3451,4739
1920,172,3451,5870
1921,212,3452,332
1922,16,3453,607
1923,35,3453,4515
1924,215,3454,4973
1925,213,3454,5950
1926,178,3455,2274
1927,411,3455,2274
1928,178,3455,4125
1929,412,3455,6067
1930,38,3456,1359
1931,441,3456,3831
1932,24,3457,168
1933,494,3457,168
1934,4,3457,2519
1935,494,3457,2519
1936,494,3457,2768
1937,10,3457,2768
1938,504,3458,155
1939,250,3458,155
1940,509,3458,155
1941,551,3458,416
1942,509,3458,416
1943,400,3458,416
1944,17,3459,1897
1945,6,3459,3153
1946,14,3459,3291
1947,412,3459,3291
1948,23,3460,824
1949,34,3460,5741
1950,540,3461,3584
1951,215,3461,3584
1952,14,3461,5344
1953,12,3462,1309
1954,494,3462,1309
1955,12,3462,1657
1956,3,3463,132
1957,3,3463,1563
1958,13,3463,2616
1959,35,3464,2759
1960,494,3464,2940
1961,1,3464,2940
1962,1,3464,3008
1963,494,3464,3008
1964,19,3464,5150
1965,494,3464,5150
1966,94,3465,1520
1967,27,3465,2919
1968,193,3465,2919
1969,94,3465,4483
1970,242,3465,4483
1971,10,3465,5986
1972,465,3466,2150
1973,26,3466,5397
1974,12,9277,5496
1975,19,9277,6871
1976,552,9277,6871
1977,529,9277,6871
1978,92,9277,7514
1979,12,9277,7514
1980,386,9277,8429
1981,12,9273,933
1982,494,9273,933
1983,494,9273,3001
1984,6,9273,3001
1985,456,9273,8424
1986,16,9276,1459
1987,3,9276,2457
1988,542,9276,2457
1989,3,9276,8427
1990,5,9278,5656
1991,345,9275,3203
1992,509,9275,3203
1993,514,9275,3203
1994,509,9275,3305
1995,514,9275,3305
1996,336,9275,3305
1997,169,9275,3305
1998,553,9275,4463
1999,170,9275,4463
2000,524,9275,4463
2001,1,9420,1133
2002,182,9420,8593
2003,1,9421,96
2004,68,9421,8594
2005,42,9423,8501
2006,494,9423,8501
2007,249,9419,2572
2008,2,9419,3032
2009,11,9422,4225
2010,504,9422,4225
2011,494,9422,4225
2012,3,9422,5365
2013,494,9422,5365
2014,3,3467,191
2015,2,3468,1561
2016,494,3469,804
2017,11,3469,804
2018,13,3470,1149
2019,2,3470,5043
2020,494,3470,5043
2021,1,3471,1996
2022,494,3471,1996
2023,13,3472,931
2024,2,3472,4720
2025,2,3472,5805
2026,494,3472,5805
2027,509,3473,3305
2028,336,3473,3305
2029,613,3473,3305
2030,10,3473,4420
2031,509,3473,4420
2032,509,3473,5158
2033,494,3473,5158
2034,10,3473,5158
2035,169,3474,4214
2036,17,3474,4544
2037,524,3474,4578
2038,2,3474,4578
2039,524,3474,4667
2040,170,3474,4667
2041,524,3474,7229
2042,170,3474,7229
2043,20,3475,2008
2044,494,3475,2008
2045,494,3475,4863
2046,36,3475,4863
2047,8,3476,4209
2048,494,3476,4209
2049,8,3476,5758
2050,494,3476,5758
2051,494,3477,2530
2052,10,3477,2530
2053,9,3477,3872
2054,494,3478,1275
2055,11,3478,1275
2056,494,3478,1419
2057,9,3478,1419
2058,11,3478,3266
2059,494,3478,3266
2060,2,3479,3885
2061,2,3479,4220
2062,2,3480,1503
2063,10,3480,3736
2064,494,3480,5747
2065,3,3480,5747
2066,252,3481,2224
2067,214,3481,4910
2068,494,3482,1567
2069,11,3482,1567
2070,494,3482,4688
2071,11,3482,4688
2072,494,3483,541
2073,13,3483,550
2074,494,3483,550
2075,573,3484,1704
2076,59,3484,1704
2077,504,3484,3626
2078,2,3484,3626
2079,494,3484,3626
2080,504,3485,2280
2081,3,3485,2280
2082,173,3485,2323
2083,504,3485,4310
2084,169,3485,4310
2085,2,3486,7032
2086,494,3487,1745
2087,6,3487,3727
2088,18,3487,3727
2089,494,3487,3727
2090,11,3488,606
2091,2,3489,1066
2092,3,3489,3040
2093,494,3489,4064
2094,2,3489,4064
2095,5,3490,1625
2096,86,3490,2954
2097,16,3491,1963
2098,10,3491,2218
2099,8,3492,580
2100,8,3492,3124
2101,504,3492,3124
2102,509,3492,3124
2103,494,3492,3124
2104,14,3493,3773
2105,4,3494,1667
2106,3,3494,3556
2107,2,3494,4626
2108,494,3495,699
2109,2,3495,699
2110,9,3495,3443
2111,494,3495,3443
2112,9,3495,4739
2113,494,3495,4739
2114,51,3496,667
2115,51,3496,1241
2116,11,3497,606
2117,11,3497,3876
2118,494,3498,778
2119,11,3498,778
2120,494,3498,1578
2121,11,3498,1578
2122,504,3499,1098
2123,169,3499,1098
2124,494,3499,1098
2125,3,3499,1098
2126,504,3499,2761
2127,169,3499,2761
2128,494,3499,2761
2129,3,3499,2761
2130,3,3500,1932
2131,3,3500,2761
2132,494,3500,2761
2133,20,3500,5821
2134,494,3501,1567
2135,11,3501,1567
2136,494,3501,1669
2137,1,3501,1669
2138,494,3501,2612
2139,2,3501,2612
2140,495,3501,4531
2141,495,3501,5963
2142,340,3502,414
2143,509,3502,414
2144,341,3502,879
2145,341,3502,1653
2146,4,3503,1667
2147,3,3503,3556
2148,42,3504,1542
2149,42,3504,3225
2150,338,3505,450
2151,519,3505,450
2152,338,3505,5392
2153,494,3506,1487
2154,11,3506,1487
2155,5,3506,3181
2156,1,3506,4666
2157,494,3507,2905
2158,169,3507,2905
2159,504,3507,2905
2160,494,3507,4214
2161,5,3507,4214
2162,169,3507,4214
2163,504,3507,4214
2164,169,3507,4681
2165,494,3507,4681
2166,2,3507,4681
2167,494,3508,1583
2168,2,3508,1583
2169,5,3508,2949
2170,494,3508,2949
2171,2,3508,5538
2172,494,3508,5538
2173,2,3509,808
2174,2,3509,4904
2175,476,3510,3072
2176,494,3510,3072
2177,494,3510,4510
2178,6,3510,4510
2179,5,3511,5376
2180,494,3511,5376
2181,494,3511,5817
2182,11,3511,5817
2183,504,3512,1983
2184,494,3512,1983
2185,6,3512,1983
2186,5,3512,4974
2187,494,3512,4974
2188,336,3513,1511
2189,337,3513,5787
2190,336,3513,5787
2191,494,3514,4386
2192,9,3514,4386
2193,9,3514,5608
2194,494,3514,5608
2195,4,3514,6281
2196,494,3514,6281
2197,20,3515,5839
2198,13,3516,647
2199,535,3517,165
2200,11,3517,1487
2201,494,3517,1487
2202,578,3517,2701
2203,2,3517,3996
2204,494,3517,3996
2205,495,3517,3996
2206,11,3518,1175
2207,494,3518,1175
2208,494,3518,2005
2209,20,3518,2005
2210,504,3519,2572
2211,494,3519,2572
2212,509,3519,2572
2213,4,3519,2572
2214,540,3519,2572
2215,249,3519,2572
2216,540,3519,5041
2217,504,3519,5041
2218,494,3519,5041
2219,4,3519,5041
2220,509,3519,5041
2221,249,3519,5041
2222,9,3520,1006
2223,521,3520,1006
2224,494,3520,1006
2225,494,3520,4269
2226,3,3520,4269
2227,521,3521,4152
2228,494,3521,4152
2229,6,3521,4152
2230,2,3521,4164
2231,494,3521,4164
2232,521,3521,4164
2233,51,3522,1672
2234,3,3523,1434
2235,494,3523,1434
2236,3,3523,4684
2237,494,3523,4684
2238,2,3524,2870
2239,494,3524,2870
2240,5,3524,3552
2241,494,3524,3552
2242,494,3524,4688
2243,2,3524,4688
2244,344,3524,5788
2245,2,3524,5788
2246,20,3525,5129
2247,5,3526,3611
2248,494,3526,3611
2249,494,3526,3708
2250,15,3526,3708
2251,13,3527,1070
2252,422,3527,4623
2253,457,3527,4623
2254,24,3528,454
2255,494,3528,3037
2256,1,3528,3037
2257,494,3528,4369
2258,1,3528,4369
2259,494,3528,5545
2260,14,3528,5545
2261,2,3528,5670
2262,494,3528,5670
2263,1,3529,1133
2264,2,3529,2414
2265,3,3529,5616
2266,1,3530,415
2267,494,3530,415
2268,2,3530,4626
2269,494,3530,4626
2270,247,3531,5691
2271,494,3532,273
2272,51,3532,273
2273,504,3532,273
2274,6,3532,4510
2275,494,3532,4510
2276,504,3532,5426
2277,4,3532,5426
2278,494,3532,5426
2279,411,3533,442
2280,411,3533,4119
2281,540,3534,5734
2282,169,3534,5734
2283,338,3534,5734
2284,338,3534,5789
2285,540,3534,5789
2286,169,3534,5789
2287,2,3535,2032
2288,494,3535,2032
2289,494,3535,4384
2290,101,3535,4384
2291,1,3536,1996
2292,2,3536,5538
2293,494,3537,2279
2294,4,3537,2279
2295,494,3537,5222
2296,13,3537,5222
2297,39,3538,409
2298,509,3538,409
2299,338,3538,1671
2300,18,3538,1671
2301,494,3538,5535
2302,9,3538,5535
2303,13,3539,1140
2304,578,3540,568
2305,20,3540,568
2306,57,3540,568
2307,57,3540,1003
2308,578,3540,1003
2309,20,3540,1003
2310,578,3540,5171
2311,57,3540,5171
2312,20,3540,5171
2313,9,3541,1180
2314,617,3541,3818
2315,2,3542,249
2316,2,3542,3220
2317,121,3543,2670
2318,2,3544,1207
2319,494,3545,194
2320,6,3545,194
2321,9,3545,1419
2322,494,3545,1419
2323,1,3545,2138
2324,494,3545,2138
2325,1,3545,3008
2326,494,3545,3008
2327,5,3546,2437
2328,494,3547,5116
2329,14,3547,5116
2330,2,3548,1130
2331,494,3548,1130
2332,2,3548,1352
2333,494,3548,1352
2334,2,3548,1567
2335,13,3548,1567
2336,494,3548,1567
2337,2,3548,2870
2338,494,3548,2870
2339,2,3548,4173
2340,11,3548,4173
2341,494,3548,4173
2342,494,3548,4688
2343,2,3548,4688
2344,122,3549,73
2345,509,3549,1991
2346,86,3549,1991
2347,509,3549,2549
2348,494,3549,2549
2349,86,3549,2549
2350,70,3549,3915
2351,494,3550,1736
2352,3,3550,1736
2353,496,3550,1771
2354,273,3550,1771
2355,496,3550,3551
2356,3,3551,2696
2357,494,3551,2696
2358,494,3551,3861
2359,3,3551,3861
2360,2,3552,5043
2361,494,3552,5043
2362,3,3553,2891
2363,1,3553,4933
2364,6,3554,108
2365,1,3554,1133
2366,6,3554,4070
2367,9,3554,4605
2368,14,3555,216
2369,14,3555,3256
2370,494,3556,2761
2371,3,3556,2761
2372,494,3556,5382
2373,11,3556,5382
2374,494,3556,5817
2375,11,3556,5817
2376,494,3557,3149
2377,5,3557,3149
2378,679,3557,6130
2379,581,3557,6130
2380,494,3558,1567
2381,11,3558,1567
2382,408,3558,3609
2383,408,3558,4354
2384,169,3559,4048
2385,412,3559,4710
2386,170,3559,4710
2387,2,3560,2672
2388,494,3560,2672
2389,4,3561,1518
2390,598,3561,2647
2391,494,3561,2647
2392,12,3561,3441
2393,598,3561,3674
2394,494,3561,3674
2395,2,3561,5227
2396,494,3561,5227
2397,338,3562,3321
2398,169,3562,3595
2399,169,3562,5734
2400,540,3562,5734
2401,251,3563,4226
2402,504,3563,4226
2403,504,3563,4583
2404,250,3563,4583
2405,504,3563,5645
2406,250,3563,5645
2407,4,3564,147
2408,494,3564,147
2409,494,3564,1275
2410,4,3564,1275
2411,16,3565,6008
2412,10,3566,4960
2413,169,3567,1731
2414,169,3567,2073
2415,4,3567,5426
2416,578,3568,17
2417,494,3569,1582
2418,18,3569,1582
2419,617,3569,5889
2420,509,3570,2752
2421,38,3570,2752
2422,497,3570,5367
2423,509,3570,5711
2424,9,3570,5711
2425,494,3570,5711
2426,504,3570,5711
2427,3,3571,2212
2428,617,3571,2636
2429,9,3572,4605
2430,169,3572,8600
2431,494,3572,8600
2432,23,3573,643
2433,23,3573,824
2434,23,3573,6096
2435,24,3574,4385
2436,494,3574,4385
2437,171,3574,4719
2438,504,3574,4719
2439,21,3574,5256
2440,2,3575,1911
2441,61,3575,1911
2442,494,3575,1911
2443,2,3575,3301
2444,494,3575,3301
2445,61,3575,3301
2446,4,3576,1667
2447,6,3576,3511
2448,494,3577,650
2449,9,3577,650
2450,2,3577,650
2451,494,3577,1609
2452,5,3577,1609
2453,494,3577,3502
2454,540,3577,4569
2455,494,3577,4569
2456,213,3577,4569
2457,2,3578,263
2458,252,3578,4221
2459,248,3578,4221
2460,171,3578,4462
2461,564,3579,2108
2462,248,3579,2108
2463,252,3579,2108
2464,494,3579,4217
2465,10,3579,4217
2466,1,3580,215
2467,494,3580,215
2468,634,3580,591
2469,634,3580,2137
2470,494,3580,2940
2471,1,3580,2940
2472,2,3580,3018
2473,494,3580,3018
2474,2,3580,3179
2475,494,3580,3179
2476,494,3580,4085
2477,494,3580,5176
2478,2,3581,551
2479,1,3581,551
2480,540,3581,3874
2481,5,3581,3874
2482,552,3581,3874
2483,101,3582,1547
2484,617,3582,1547
2485,494,3582,1547
2486,617,3583,1883
2487,4,3583,4439
2488,3,3584,203
2489,494,3584,203
2490,494,3584,453
2491,11,3584,453
2492,494,3585,9
2493,2,3585,9
2494,412,3585,777
2495,504,3585,777
2496,2,3586,1440
2497,247,3586,4299
2498,540,3586,4578
2499,2,3586,4578
2500,233,3586,4837
2501,448,3586,5594
2502,494,3587,5043
2503,2,3587,5043
2504,3,3587,5471
2505,494,3587,5471
2506,542,3587,5471
2507,25,3588,405
2508,504,3588,5690
2509,16,3588,5690
2510,494,3588,5690
2511,6,3589,3374
2512,325,3589,4582
2513,170,3589,4582
2514,247,3589,4582
2515,3,3590,1451
2516,249,3590,1451
2517,249,3590,2572
2518,13,3591,4014
2519,233,3591,4837
2520,1,3591,4891
2521,1,3592,541
2522,18,3592,3863
2523,18,3592,4528
2524,169,3592,4999
2525,578,3592,5380
2526,6,3593,296
2527,5,3593,746
2528,2,3593,925
2529,38,3593,3725
2530,5,3594,391
2531,680,3594,563
2532,578,3594,1246
2533,509,3594,1246
2534,504,3594,1246
2535,521,3594,1246
2536,5,3594,2886
2537,504,3594,4214
2538,5,3594,4214
2539,494,3594,4214
2540,105,3595,2586
2541,509,3596,3145
